,measure_number,beat_number,pid1263b-04,pid52932-19,pid9048b-08,pid9049b-04,pid9054b-04,pid9055b-04,pid9058b-04,pid9059b-08,pid9060b-02,pid9062b-07,pid9063b-08,pid9064-15,pid9066b-04,pid9069-04,pid9070b-16,pid9072b-08,pid9074g-04,pid9075b-04,pid9076-14,pid9077-02,pid9093b-10,pid9094b-04,pid9099b-08,pid9101b-15,pid9104b-04,pid9111b-06,pid9118b-08,pid9119-09,pid9139b-04,pid9158-10,pid9166k-05,pid9170b-04,pid9174b-04,pid9192b-04
380,127,2,173.84743999999998,149.18743999999998,171.84743999999998,128.26744,133.43581,168.48744,138.06744,157.36744,143.84743999999998,201.46743999999998,130.20872,172.10744,199.48744,207.54744,107.00743999999999,155.62743999999998,147.96248,145.08744,143.67872,143.43872,153.96743999999998,162.74743999999998,165.06744,164.70744,163.06871999999998,166.70744,161.40743999999998,140.48549,171.54744,135.12678,143.80743999999999,177.16744,131.38744,163.74743999999998
381,128,0,174.09769,149.47769,172.05768999999998,128.47769,133.65769,168.69769,138.31769,157.65769,144.05768999999998,201.75769,130.45768999999999,172.27768999999998,199.73769,207.83768999999998,107.19384,155.89768999999998,148.21769,145.35769,143.87769,143.65769,154.19769,163.03769,165.33768999999998,164.97769,163.31769,166.91769,161.65769,140.75769,171.81769,135.35769,144.01769,177.45768999999999,131.59769,163.98692
382,128,1,174.38794,149.68794,172.28794,128.66794,133.84794,168.92793999999998,138.56794,157.94794,144.30794,202.02794,130.68794,172.48793999999998,199.84794,208.14793999999998,107.42793999999999,156.12794,148.46794,145.64793999999998,144.10793999999999,143.86794,154.44897,163.30794,165.60793999999999,165.24794,163.58794,167.12794,161.88794,140.96794,172.08794,135.60793999999999,144.26793999999998,177.66794,131.78794,164.15896999999998
383,128,2,174.68524,149.94523999999998,172.54523999999998,128.90524,134.08524,169.16523999999998,138.78524,158.24524,144.54523999999998,202.32523999999998,130.94523999999998,172.72523999999999,200.16523999999998,208.51571,107.63762,156.40524,148.72523999999999,145.92524,144.30524,144.08524,154.66523999999998,163.58524,165.90524,165.56048,163.86524,167.36524,162.18524,141.22523999999999,172.38523999999998,135.90524,144.56524,177.92524,132.04523999999998,164.40524
384,129,0,174.91208999999998,150.17209,172.75208999999998,129.07209,134.29209,169.37209,138.99209,158.49209,144.75208999999998,202.55209,131.15209,172.93209,200.32103999999998,208.77209,107.85208999999999,156.63208999999998,148.97208999999998,146.15209,144.49209,144.25208999999998,154.87209,163.81208999999998,166.15209,165.79209,164.09208999999998,167.59208999999998,162.41208999999998,141.45209,172.67209,136.07209,144.75208999999998,178.17209,132.26103999999998,164.58104
385,129,1,175.17225,150.39225,173.01225,129.28112,134.45225,169.60112,139.21225,158.77225,144.99225,202.85225,131.41225,173.15223999999998,200.55225,209.05225,108.07225,156.87223999999998,149.21225,146.41225,144.71225,144.47224,155.09224,164.09224,166.43223999999998,166.03224,164.35225,167.83225,162.69225,141.65223999999998,172.95225,136.29225,144.99225,178.43223999999998,132.49225,164.79225
386,129,2,175.44508000000002,150.58508,173.20508,129.46508,134.66508000000002,169.86508,139.48508,159.04508,145.20508,203.20508,131.64508,173.36508,200.82508,209.38508000000002,108.29753999999998,157.10508000000002,149.44508000000002,146.64508,144.92508,144.70508,155.32508,164.34508,166.68508,166.30508,164.60508000000002,168.04508,162.92508,141.90508,173.24508,136.50508,145.24508,178.66508000000002,132.70508,164.98508
387,130,0,175.71533,150.83533,173.47533,129.71844,134.87533,170.11533,139.69533,159.33533,145.45533,203.59533000000002,131.87533,173.57533,201.14066,209.67533,108.49533000000001,157.37533,149.67533,146.89533,145.11533,144.87533,155.53533000000002,164.59533000000002,166.95533,166.59533000000002,164.81533000000002,168.29133000000002,163.15533,142.19533,173.53533000000002,136.76133000000002,145.49533,178.97533,132.95533,165.19533
388,130,1,176.00367,151.07734,173.75202,129.89202,135.13201999999998,170.45202,139.91551,159.67202,145.71202,203.97202,132.14033999999998,173.79202,201.59202,210.01101,108.83202,157.65202,149.95202,147.19201999999999,145.35734,145.09202,155.79734,164.90401,167.23202,166.89202,165.11202,168.57202,163.47202,142.38101,173.84401,137.10101,145.79202,179.23202,133.23202,165.47202
389,130,2,176.33773,151.33773,174.01773,130.15773000000002,135.37773,170.81773,140.21773000000002,160.03773,145.87773,204.61773,132.37773,174.05773,202.11773,210.33773,109.10387,157.97773,150.31773,147.53773,145.53773,145.29773,156.03258,165.17773,167.55773,167.23773,165.47773,168.95773,163.85773,142.69773,174.11773,137.35773,146.05773,179.45773,133.55597,165.75396
390,131,0,176.52476000000001,151.60476,174.22476,130.28738,135.56476,171.08476000000002,140.44825,160.30476000000002,146.12159,204.90476,132.60476,174.30476000000002,202.58476000000002,210.60476,109.32476000000001,158.14738,150.54476,147.78476,145.72476,145.48476000000002,156.18476,165.40476,167.82476,167.50476,165.70738,169.18476,164.12476,142.90476,174.36476000000002,137.62476,146.30476000000002,179.70476000000002,133.68738000000002,165.90159
391,131,1,176.76277,151.72277,174.44277,130.45638,135.72277,171.32277,140.66277,160.54277,146.32277,205.14276999999998,132.76638,174.54277,203.04277,210.88277000000002,109.52758999999999,158.38277,150.76277,148.00277,145.92276999999999,145.68277,156.38277,165.62277,168.06277,167.74277,165.92276999999999,169.35638,164.38277,143.14276999999998,174.62277,137.86276999999998,146.52277,179.92276999999999,133.90277,166.12277
392,131,2,177.0898,151.9698,174.7098,130.6898,135.9566,171.5898,140.8698,160.8098,146.5498,205.4898,133.0098,174.8298,203.3498,211.2098,109.7898,158.6498,151.0098,148.2498,146.1298,145.9098,156.6498,165.8898,168.3298,167.9898,166.1698,169.6098,164.5898,143.3898,174.8898,138.0498,146.7898,180.1698,134.1498,166.3098
393,132,0,177.30263,152.24263,174.94263,130.84877,136.16754,171.76816000000002,141.10816,161.08263,146.78263,205.74263,133.22263,175.12263000000002,203.56263,211.50262999999998,109.94263000000001,158.88754,151.24263,148.48754,146.34263,146.10263,156.86263,166.16263,168.58263,168.22263,166.40263000000002,169.84263,164.80816000000002,143.60631999999998,175.14263,138.28263,146.98263,180.38263,134.34263,166.53632
394,132,1,177.60708,152.42708000000002,175.18707,131.02708,136.36708000000002,172.04708,141.36708000000002,161.36708000000002,147.02708,205.96707,133.44708,175.52708,203.72708,211.80707999999998,110.18706999999999,159.16708,151.50707,148.76708,146.52708,146.33854,157.08708000000001,166.40707,168.88708,168.50707,166.68707,170.04708,165.04708,143.83854,175.44708,138.56707,147.24708,180.66708,134.56707,166.70708
395,132,2,177.8483,152.6483,175.4483,131.2283,136.5683,172.6283,141.5883,161.6283,147.25915,206.2283,133.6883,175.8683,204.0483,212.1083,110.3683,159.4083,151.7883,149.0283,146.7883,146.5683,157.3083,166.6883,169.1883,168.7883,166.93915,170.2683,165.2883,144.0883,175.7683,138.8883,147.5083,180.9083,134.7883,166.9683
396,133,0,178.16952,152.86952,175.74952,131.42952,136.76952,173.00952,141.82952,161.88952,147.48952,206.48952,133.92952,176.38952,204.30952,212.36952000000002,110.56976,159.66952,152.06951999999998,149.28951999999998,147.04952,146.78951999999998,157.50952,166.98952,169.50952,169.06951999999998,167.18952,170.50952,165.50952,144.34951999999998,176.06951999999998,139.28951999999998,147.74952,181.16952,135.00952,167.12951999999999
397,133,1,178.46493999999998,153.10494,176.00494,131.67248999999998,137.00746999999998,173.30494,142.08494,162.14494,147.72494,206.70494,134.18493999999998,176.90493999999998,204.82494,212.68493999999998,110.82493999999998,159.92494,152.30494,149.56493999999998,147.26747,147.04494,157.76494,167.24493999999999,169.82494,169.36494,167.44494,170.76494,165.76494,144.60494,176.36494,139.54494,147.98494,181.40493999999998,135.24493999999999,167.36494
398,133,2,178.72875,153.28875,176.20875,131.82875,137.18875,173.54875,142.30875,162.38875,147.94875,206.96875,134.36875,177.30875,204.97938,212.96875,111.01938,160.14875,152.54875,149.80875,147.46875,147.16938000000002,157.94875,167.46875,170.08875,169.66875,167.64875,170.92875,165.96938,144.81938,176.62875,139.78875,148.22875,181.64875,135.44875,167.52875
399,134,0,179.02417,153.54417,176.48417,132.04417,137.38416999999998,173.78708999999998,142.54417,162.64417,148.16416999999998,207.22417,134.55709,177.66416999999998,205.20417,213.26417,111.26417,160.40417,152.80417,150.06417,147.64417,147.40417,158.18417,167.72417,170.38416999999998,170.06417,167.87708999999998,171.14417,166.20139,145.04417,176.92417,140.00417,148.48417,181.90417,135.69709,167.76417
400,134,1,179.29959,153.7848,176.73959,132.21958999999998,137.59958999999998,174.01959,142.7648,162.89959,148.37958999999998,207.47959,134.79959,178.01959,205.41826,213.59958999999998,111.4948,160.65958999999998,153.03959,150.35959,147.8548,147.6148,158.39959,167.95959,170.71958999999998,170.41959,168.11959,171.35959,166.43958999999998,145.2548,177.15958999999998,140.25959,148.71958999999998,182.13959,135.87958999999998,167.99958999999998
401,134,2,179.59179,153.93178999999998,177.03179,132.41179,137.8009,174.23179,143.01179,163.13179,148.59179,207.71178999999998,134.99178999999998,178.45179,205.59179,213.93178999999998,111.69179,160.93178999999998,153.31179,150.59179,148.03179,147.79179,158.61178999999998,168.17179,171.05178999999998,170.73179,168.35179,171.53179,166.69179,145.41179,177.41179,140.47179,148.97179,182.37179,136.11178999999998,168.19179
402,135,0,179.96141,154.18141,177.28141000000002,132.62141,138.00141000000002,174.48141,143.26141,163.38141000000002,148.82141000000001,208.07281,135.24141,178.90141,205.88141000000002,214.24141,111.9357,161.22141000000002,153.56141000000002,150.96141,148.26141,148.0157,158.80141,168.44141000000002,171.30141,170.98141,168.60141000000002,171.76141,166.96141,145.6457,177.74141,140.72141000000002,149.22141000000002,182.6157,136.34141,168.42141
403,135,1,180.24907,154.38907,177.58907,132.80907,138.26907,174.70907,143.54907,163.68907,149.06906999999998,208.44907,135.46976999999998,179.20907,206.36907,214.58907000000002,112.12907,161.52907,153.76907,151.34906999999998,148.44907,148.20907,159.02907,168.68907,171.64907,171.28907,168.84906999999998,171.98907,167.22907,145.92907,178.04907,140.94907,149.48907,182.86907,136.68907,168.68907
404,135,2,180.58191000000002,154.65595,177.86191000000002,133.04595,138.46191000000002,174.9273,143.8219,163.96191000000002,149.28531999999998,208.7219,135.70191,179.5019,206.6019,214.96191000000002,112.3673,161.7819,154.08595,151.68191000000002,148.64595,148.40595,159.26191,168.92595,171.9419,171.54191,169.08595,172.24063999999998,167.48595,146.08191000000002,178.36191000000002,141.14191,149.76191,183.1019,136.92191,168.92191
405,136,0,180.83991,154.87991,178.17991,133.23496,138.69991000000002,175.13991000000001,144.05991,164.19991000000002,149.49991,208.97991000000002,135.91991000000002,179.73991,206.79991,215.19991000000002,112.55991000000002,162.01991,154.31991000000002,151.91991000000002,148.83991,148.59991000000002,159.48496,169.15991,172.21991,171.81991000000002,169.31991000000002,172.45991,167.69991000000002,146.31991000000002,178.59991000000002,141.37991,149.99991,183.35991,137.13991000000001,169.11991
406,136,1,181.23533,155.11266,178.47533,133.44266000000002,138.89533,175.35178,144.33533,164.45533,149.75533000000001,209.21533,136.17533,180.01533,207.01533,215.31807,112.81533,162.25533000000001,154.57533,152.19533,149.08266,148.84266000000002,159.67533,169.41178,172.49533,172.09533000000002,169.55533,172.67266,167.95533,146.49533,178.91533,141.59533000000002,150.31533000000002,183.59533000000002,137.33533,169.33533
407,136,2,181.48494,155.34493999999998,178.85483,133.65747,139.12493999999998,175.56493999999998,144.58494,164.70494,149.98494,209.46493999999998,136.42494,180.26494,207.26494,215.36494,113.04494,162.50494,154.83989,152.45989,149.26494,149.02494,159.92494,169.62493999999998,172.74493999999999,172.40493999999998,169.80494,172.88494,168.22494,146.72494,179.17989,141.84493999999998,150.56493999999998,183.84493999999998,137.54494,169.58494
408,137,0,181.82617,155.58808,179.12617,133.82603,139.36616999999998,175.73808,144.84617,164.96617,150.21808000000001,209.82617000000002,136.64808,180.48617,207.54617,215.72617000000002,113.22603000000001,162.72871999999998,155.12617,152.74617,149.48617,149.24617,160.06945,169.82904,173.10617,172.72617,170.12617,173.10808,168.48617,146.93808,179.48617,142.10617,150.82617,184.04872,137.74617,169.78617
409,137,1,182.25172,155.83086,179.51172,134.07172,139.59172,176.01172,145.23172,165.27172,150.49086,210.39172000000002,136.93171999999998,180.79172,207.99172,216.21172,113.51172,162.99172,155.35172,153.05172,149.74086,149.50086000000002,160.33172,170.07172,173.45172,173.03172,170.43171999999998,173.37543,168.79172,147.15171999999998,179.79172,142.41172,151.11172,184.29172,137.99172,170.03172
410,137,2,182.51247,156.09247,179.79247,134.28124,139.85246999999998,176.18041000000002,145.51247,165.55247,150.69247,210.69247000000001,137.07246999999998,181.01247,208.39247,216.49247000000003,113.67246999999999,163.23247,155.63246999999998,153.27247,149.88124,149.65247,160.57246999999998,170.29247,173.75247,173.33247,170.71247,173.53247,169.03247,147.37247,180.07246999999998,142.63246999999998,151.37247,184.55247,138.23247,170.25247
411,138,0,182.86209,156.32209,180.16208999999998,134.48736,140.04209,176.38208999999998,145.84208999999998,165.80209,150.94208999999998,210.95417,137.36209,181.26209,208.62209,216.88208999999998,113.92209,163.48209,155.88208999999998,153.52209,150.12209,149.90209,160.76209,170.54209,174.02209,173.58209,170.96209,173.78208999999998,169.28208999999998,147.60209,180.32209,142.88208999999998,151.62209,184.78603999999999,138.48209,170.50208999999998
412,138,1,183.15233999999998,156.57234,180.45234,134.70058,140.31558,176.61234,146.13234,166.09233999999998,151.21233999999998,211.25234,137.54647,181.55234,208.87233999999998,217.13234,114.13233999999999,163.73234,156.15233999999998,153.79234,150.33234,150.09233999999998,161.05234,170.74558000000002,174.35234,173.89234,171.21233999999998,173.96706,169.55234,147.78058000000001,180.61234,143.09233999999998,151.91234,185.01234,138.71233999999998,170.75234
413,138,2,183.53615,156.81306999999998,180.83614,134.89614,140.46653999999998,176.79615,146.37615,166.33614,151.45614,211.53615,137.81615,181.79615,209.06654,217.55614,114.37613999999999,163.97615,156.39614,153.99615,150.57615,150.33614,161.25615,170.97615,174.60228999999998,174.17614,171.45614,174.19615,169.89614,147.99615,180.85615,143.33614,152.15615,185.25615,138.95123,170.99615
414,139,0,183.78898,157.02898000000002,181.14694,135.12949,140.68948999999998,176.98898,146.83878,166.60898,151.70898,211.92694,138.02898000000002,182.04898,209.32796000000002,217.88693999999998,114.58898,164.22898,156.66898,154.24898000000002,150.78898,150.54898,161.42898,171.22949,174.92898,174.52694,171.68898000000002,174.36898,170.16898,148.20898,181.18898000000002,143.62898,152.42898,185.50898,139.10898,171.22898
415,139,1,184.15341999999998,157.33342,181.53342,135.37341999999998,140.90586000000002,177.20586,147.25342,166.89342,152.01342,212.29342000000003,138.27342,182.29342,209.65341999999998,218.31342,114.82586,164.51342,156.93341999999998,154.51342,151.03342,150.81342,161.69342,171.50171,175.29342,174.87341999999998,171.93341999999998,174.61171000000002,170.45342,148.41342,181.55342,143.97342,152.75342,185.75342,139.35342,171.49342
416,139,2,184.63787,157.59787,181.91787,135.59787,141.15787,177.45393,147.53787,167.17786999999998,152.23787,212.61787,138.50393,182.53393,209.88393,218.67787,115.07393,164.77787,157.19787,154.73393000000002,151.25393,151.03262,161.89393,171.79393000000002,175.63787,175.19787,172.17786999999998,174.81393,170.71787,148.63393,181.83787,144.25787,152.99787,186.01787,139.59393,171.73393000000002
417,140,0,184.93651,157.85651000000001,182.33651,135.77651,141.35651000000001,177.67651,147.79651,167.45651,152.53651000000002,212.87651,138.73651,182.71651,210.11651,219.03651000000002,115.29651000000001,165.05651,157.47651000000002,154.97651000000002,151.42325,151.18325,162.15651,172.05651,175.93651,175.53651000000002,172.45651,175.05651,170.99651,148.83651,182.11651,144.51325,153.37651,186.27651,139.85651000000001,171.99651
418,140,1,185.27837,158.15837,182.83837,136.03418,141.59837,177.91836999999998,148.11837,167.75836999999999,152.81837,213.17417999999998,138.97836999999998,182.95837,210.43837000000002,219.41837,115.53946,165.35837,157.77837,155.23837,151.67418,151.43837,162.38418000000001,172.33418,176.29837,175.85837,172.69418000000002,175.31837,171.27837,149.05418,182.43837,144.71837,153.67279,186.51418,140.13837,172.27837
419,140,2,185.66862,158.42862,183.18862,136.28862,141.82953999999998,178.20862,148.38862,168.04862,153.10862,213.50585,139.23931000000002,183.18862,210.69931,219.80862000000002,115.72931000000001,165.64862,158.00862,155.50862,151.86862,151.62965,162.62861999999998,172.60862,176.60862,176.16862,172.92862,175.54862,171.54862,149.28862,182.72862,144.98862,153.88862,186.76862,140.36862,172.50862
