,measure_number,beat_number,pid1263b-16,pid5667250b-05,pid5667269b-33,pid9048b-29,pid9050b-18,pid9054b-18,pid9055b-16,pid9058b-16,pid9059b-20,pid9061b-13,pid9062b-19,pid9063b-22,pid9066b-16,pid9068-22,pid9069-16,pid9072b-20,pid9074g-16,pid9075b-16,pid9085-09,pid9085-17,pid9086-12,pid9094b-21,pid9097-25,pid9099b-22,pid9103-22,pid9104b-16,pid9114-26,pid9116-05,pid9118b-22,pid9124-16,pid9127-01,pid9130-12,pid9139b-18,pid9153b-18,pid9166l-15,pid9170b-18,pid9173-02,pid9174b-16,pid9185-06,pid918812-16,pid918904-13,pid9192b-18
326,110,1,174.35102,140.73102,173.65102,159.73102,162.33102,147.67102,165.35102,140.75456,175.61102,159.63017,149.59102,191.09102,208.21102,165.23102,209.75102,183.77204,165.15102,148.69683999999998,152.15526,149.51102,147.15102,192.67102,192.57102,185.05102,168.51102,166.09102,152.07102,153.87102,169.47101999999998,197.99102,170.53101999999998,256.79102,159.83102,150.95102,171.95102,152.1942,190.77102,157.31101999999998,165.69102,197.97101999999998,153.75101999999998,148.17102
327,110,2,174.90245,141.24245,174.42245,160.30245,162.96245,148.22245,165.92245,141.14245,176.20245,160.02245,150.06245,191.90245,209.30245,165.70245,210.50245,184.50245,165.64245,149.20245,152.68245,150.06245,147.64245,193.18245,193.08245,185.86245,169.04245,166.52245,152.54245,154.60245,170.16245,198.70245,171.06245,258.30245,160.46245,151.68245,172.54245,152.70245,191.68245,157.96245,166.20245,198.68245,154.40245,148.71406000000002
328,111,0,175.37694,141.59347,174.91347,160.69693999999998,163.43347,148.59347,166.27347,141.47347,176.65347,160.39347,150.30587,192.41347,209.81347000000002,166.23346999999998,211.09347000000002,185.03347,166.14041,149.57347,153.09694,150.41347,148.07347,193.63347,193.51693999999998,186.51346999999998,169.41347,166.87587,152.99347,154.97347,170.53347,199.35347,171.47347,258.85347,160.87347,152.23346999999998,172.95346999999998,153.13693999999998,192.17347,158.37347,166.59347,199.33347,154.75347,148.95346999999998
329,111,1,175.78816,141.96816,175.30816000000002,161.10816,163.80816000000002,149.02816,166.60816,141.80816000000002,176.94816,160.78816,150.62816,192.88816,210.36816000000002,166.68816,211.66816,185.50816,166.58816000000002,149.90816,153.44816,150.84816,148.40816,194.12816,193.94816,187.02816,169.76816000000002,167.16816,153.38816,155.32816,170.84816,200.02816,171.86816000000002,259.50816000000003,161.28816,152.62816,173.40816,153.48816000000002,192.56816,158.72816,166.92816000000002,199.98816000000002,155.28816,149.34816
330,111,2,176.38816,142.42633,175.66816,161.48816000000002,164.28816,149.48816000000002,167.00816,142.12816,177.84816,161.14816000000002,150.98816000000002,193.42633,211.02632999999997,167.18816,212.46816,185.94633000000002,167.04633,150.26816000000002,153.84816,151.28816,148.78816,194.62816,194.36816000000002,187.54816,170.38816,167.50816,153.78816,155.72633000000002,171.20816000000002,200.78633,172.36816000000002,260.18633,161.70633,153.06816,174.00816,153.86816000000002,193.06816,159.14816000000002,167.62816,200.76633,155.86816000000002,149.76816000000002
331,112,0,176.92898,143.24898000000002,176.10898,161.8938,164.90898,149.94898,167.44898,142.56898,178.36898,161.5439,151.38898,193.86898,211.54897999999997,167.64898,212.96898,186.44898,167.48898,150.70898,154.2178,151.74898000000002,149.18898000000002,195.06898,194.80898,188.46081999999998,170.98898,167.88898,154.1978,156.16898,171.62898,201.70898,172.80898,260.88898,162.20898,153.49974,174.46898000000002,154.20898,193.60898,159.58898,168.54898,201.68898000000002,156.38898,150.18898000000002
332,112,1,177.43469,143.8849,176.9049,162.3449,165.5449,150.6049,168.0449,142.8249,179.14959,162.1049,151.9849,194.72959,212.3249,168.3449,213.9049,187.3449,168.0049,151.1598,154.7049,152.3198,149.6449,195.6649,195.57939,189.1849,172.45469,168.5049,154.7249,157.11347,172.4049,202.4798,173.4249,262.1249,162.4649,154.1249,174.99469,154.7449,194.7649,160.3249,169.79429,202.4449,157.1849,150.7049
333,112,2,178.01388,144.35388,177.63388,162.77388,166.25388,151.23775,168.49388000000002,143.27388,179.81388,162.77388,152.47388,195.39775,213.19776000000002,168.85776,214.95387999999997,188.07776,168.67775,151.59388,155.19388,152.83775,150.07388,196.35388,196.11388,189.87388,173.23775,168.95388,155.29388,157.79388,172.85388,203.59388,174.07388,263.13388,162.95388,154.77776,175.55775,155.23388,195.59776000000002,160.81388,170.31388,203.57388,158.03776000000002,151.27388
334,113,0,178.6751,145.0151,179.0751,163.4151,167.5751,153.1151,169.1551,143.9551,180.6751,163.6351,153.2951,196.5151,214.9151,169.6751,215.8951,189.3151,169.5602,152.2351,155.9151,153.7151,150.7151,197.2351,197.0551,190.9551,175.9951,169.6751,156.1351,158.8751,173.6951,205.6151,175.2351,265.2151,163.6751,156.1351,176.4551,155.9351,196.6951,161.8751,171.7351,205.5751,159.2151,152.2351
335,113,1,179.30288000000002,145.74327,180.07653,164.01443999999998,168.86327,153.92326,169.96327,144.76326,181.62327,164.46327,154.22326999999999,197.8098,217.7698,170.68327,217.22327,190.40327,172.78184,153.04326,156.82326,154.16326999999998,151.60326,199.42326,198.68327,192.64327,177.24877,170.82326,156.96327,159.80327,174.92326,206.76326,176.20326,266.22327,164.54326,157.28327,177.26326,156.86327,197.74327,163.26326,172.94326999999998,206.72326999999999,160.02327,153.04326
336,113,2,180.48186,150.26186,182.08186,164.50186000000002,170.54186,155.38186000000002,171.32186000000002,146.26186,183.48186,166.82186000000002,155.24186,202.24186,221.02186,172.08186,218.68186,191.70186,174.86186,153.82186000000002,158.18186,155.52186,152.96186,200.78186000000002,200.62186,195.68186,183.72186000000002,172.18186,158.80186,161.36186,176.28186000000002,208.76186,179.12186,268.98186,165.90186,158.64186,179.00186000000002,158.22186000000002,199.06186,164.64186,175.06186,208.70186,165.44186000000002,154.40186
