,measure_number,beat_number,pid1263b-06,pid52932-21,pid53576-04,pid610003b-10,pid9048b-10,pid9049b-06,pid9049b-24,pid9050b-06,pid9052b-11,pid9054b-06,pid9055b-06,pid9058b-06,pid9059b-10,pid9060b-04,pid9061b-03,pid9062b-09,pid9063b-10,pid9064-17,pid9065-22,pid9066b-06,pid9069-06,pid9070b-18,pid9072b-10,pid9073b-10,pid9074g-06,pid9075b-06,pid9076-16,pid9077-04,pid9085-20,pid9089-13,pid9090-17,pid9093b-12,pid9094b-06,pid9099b-10,pid9104b-06,pid9111b-08,pid9115-10,pid9116-12,pid9118b-10,pid9119-10,pid9137-18,pid9138b-06,pid9139b-06,pid9153b-06,pid9158-03,pid9166k-07,pid9170b-06,pid9174b-06,pid9179-08,pid9182-06,pid9192b-06
388,131,0,186.90776,181.59592,199.10183999999998,226.27592,212.31592,184.67592,171.59184,187.66551,168.21591999999998,186.05592,213.57592000000002,201.43591999999998,196.39592,194.73592,198.79592,244.61592000000002,196.99591999999998,188.85592,206.32183999999998,235.27592,230.91592000000003,199.35592,212.27592,188.24551,191.83592,183.23592,199.97592,199.99591999999998,186.21591999999998,212.21592,179.79592,193.99591999999998,212.62184,210.91592000000003,210.53592000000003,268.29592,211.81592,168.59592,192.49591999999998,171.77591999999999,251.67592000000002,166.45592,201.61592,210.64184,177.93591999999998,187.87592,205.99591999999998,188.51592,223.94183999999998,209.46184,223.55592000000001
389,131,1,187.38326,181.96327,199.50327,226.70326,212.80327000000003,185.08327,171.60653,188.22326999999999,168.52776,186.48326,213.96327000000002,201.80327,196.86327,195.28327,199.14327,245.10326,197.36327,189.12776000000002,206.82326,235.66327,231.30327000000003,199.76326,212.64327000000003,188.74327,192.22326999999999,183.64327,200.42326,200.40327,186.58327,212.74327000000002,180.22326999999999,194.52327,213.14327000000003,211.34327000000002,211.08327000000003,268.72327,212.42326,169.00327,192.96327,172.12327,252.10326,166.78327,202.04326,211.06327000000002,178.32326,188.30327,206.46327,188.87663,224.36327000000003,209.92326,223.94327
390,131,2,187.82326,182.36327,199.96327,227.12327000000002,213.30327000000003,185.40327,171.75533000000001,188.62327,168.86327,187.00327,214.36327000000003,202.20326,197.26326,195.92326,199.60326,245.80327000000003,197.76326,189.46327,207.38326,236.32326,232.04326,200.36327,213.06327000000002,189.18327,192.64327,183.96327,200.90327,200.88326,186.98326,213.38326,180.62327,195.04326,213.56327000000002,211.74327000000002,211.52327000000002,269.14326,212.88326,169.52327,193.40327,172.44221000000002,252.66327,167.10326,202.58327,211.48326,178.72326999999999,188.72326999999999,206.86327,189.26326,224.78327000000002,210.36327000000003,224.42326
391,132,0,188.28327,182.74327,200.46327,227.58327000000003,213.78327000000002,185.66326999999998,171.81663,189.18327,169.18327,187.40327,214.82326,202.62327,197.66326999999998,196.38326,200.03653,246.24327000000002,198.16326999999998,189.84327,207.80327,236.84327000000002,232.50327000000001,200.80327,213.52327000000002,189.8098,193.04326,184.26326,201.28327,201.28327,187.42326,213.87652999999997,181.18958999999998,195.44326999999998,213.96327000000002,212.28327000000002,211.98326,269.66327,213.30327000000003,169.90327,193.82326,172.78327,253.12327000000002,167.44326999999998,203.06327,211.90327000000002,179.16326999999998,189.16326999999998,207.30327,189.66326999999998,225.24327000000002,210.90327000000002,224.84327000000002
392,132,1,188.81061,183.17061,200.85061000000002,228.11184,214.27061,186.01061,172.03335,189.67061,169.47061000000002,187.87061,215.25061000000002,203.07061000000002,198.05061,196.75184,200.45061,246.89061,198.53061,190.19061000000002,208.29061000000002,237.23061,233.05061,201.27061,213.95061,190.31061,193.43061,184.59061,201.65061,201.65061,187.81061,214.45061,181.61061,195.83122,214.41061000000002,212.73122,212.49061,270.03184,213.71061,170.31061,194.23061,173.11061,253.49184,167.81061,203.51061,212.35061000000002,179.61061,189.69061000000002,207.75061000000002,190.11061,225.79061000000002,211.45061,225.25367000000003
393,132,2,189.16531,183.50531,201.28531,228.50531,214.72531,186.26531,172.04131999999998,190.04531,169.74531000000002,188.30531000000002,215.58531000000002,203.40531000000001,198.38531,197.24531000000002,200.90531000000001,247.26531,198.86531000000002,190.52531000000002,208.62531,237.56531,233.38531,201.64531000000002,214.28531,190.64531000000002,193.80531000000002,184.90531000000001,201.98531,201.98531,188.14531000000002,214.80531000000002,181.94531,196.20531,214.74531000000002,213.08531000000002,212.84531,270.42531,214.04531,170.64531000000002,194.60531,173.42531,254.12531,168.10531,203.88531,212.74531000000002,179.94531,190.04531,208.08531000000002,190.44531,226.14531000000002,211.88531,225.68531000000002
394,133,0,189.75714,183.95713999999998,201.78571000000002,229.01713999999998,215.33713999999998,186.61713999999998,172.07238,190.58428999999998,170.07713999999999,188.75714,216.06571,203.79713999999998,198.82429,197.71714,201.39713999999998,247.85714,199.25714,190.91714,209.19714,237.96428999999998,233.90429,202.18429,214.74428999999998,191.15714,194.26429,185.27714,202.35714,202.35714,188.55714,215.31714,182.53143,196.61713999999998,215.16429,213.54429,213.29713999999998,270.98429,214.51143,171.21714,195.20429,173.77714,254.68429,168.43714,204.33143,213.15714,180.34429,190.63714,208.49714,190.97286,226.68429,212.41142999999997,226.13143
395,133,1,190.15633,184.31633,202.21633,229.51632999999998,215.67632999999998,186.93633,172.20032,191.11633,170.43633,189.23633,216.49632999999997,204.15633,199.23633,198.15633,201.79633,248.43632999999997,199.61633,191.27633,209.61633,238.44265,234.33632999999998,202.73633,215.13633,191.69633000000002,194.67633,185.55633,202.71633,202.71633,188.91633000000002,215.75633,182.97633000000002,196.97633000000002,215.57632999999998,213.95632999999998,213.81633,271.53632999999996,214.95632999999998,171.59633,195.77633,174.07633,255.07632999999998,168.69633000000002,204.75633,213.57632999999998,180.71633,191.03633,208.85633,191.39633,227.17632999999998,212.87632999999997,226.61632999999998
396,133,2,190.62061,184.74531000000002,202.66531,229.98531,216.30531000000002,187.38531,172.21206,191.70531,170.74531000000002,189.64531000000002,216.92531,204.60531,199.62531,198.74531000000002,202.32531,249.12531,200.06531,191.72531,210.24531000000002,238.90531000000001,235.02531000000002,203.20531,215.58531000000002,192.30531000000002,195.30531000000002,185.96531000000002,203.22061000000002,203.20531,189.36531000000002,216.27592,183.38531,197.46531000000002,215.98531,214.42531,214.26531,271.98531,215.46531000000002,172.02531000000002,196.29592,174.42531,255.70531,169.12531,205.22531,214.02531000000002,181.26531,191.48531,209.32531,191.84531,227.64531000000002,213.44531,227.18061
397,134,0,191.34388,185.22898,203.04898,230.52898,216.96898,187.76898,172.21515,192.22898,171.06898,190.00898,217.38897999999998,205.02898000000002,200.10898,199.20898,202.76898,249.70897999999997,200.44898,192.10898,210.76897999999997,239.36898,235.48897999999997,203.72898,216.10796000000002,192.80898,195.78898,186.28898,203.70898,203.70898,189.72898,216.74796,183.84694,197.96898000000002,216.36898,214.98897999999997,214.72897999999998,272.38898,215.86898,172.40898,196.88796000000002,174.78898,256.26898,169.42898,205.68898000000002,214.44897999999998,181.70694,192.26693999999998,209.78897999999998,192.24898000000002,228.18898,214.02898,227.58898
398,134,1,191.82592,185.76449,203.48796000000002,231.04449,217.34448999999998,188.14449,172.21818000000002,192.61898,171.44449,190.38449,217.86449,205.44449,200.48449,199.68591999999998,203.27143,250.38531,200.82449,192.48449,211.16449,239.74448999999998,235.89898,204.10449,216.66449,193.23898,196.19347,186.66449,204.17143000000002,204.15694,190.10449,217.22245,184.23898,198.41347,216.74448999999998,215.41347000000002,215.16796000000002,272.78449,216.29897999999997,172.78448999999998,197.34448999999998,175.16449,256.78796,169.80449,206.2149,214.89347,182.08449,192.76245,210.24245,192.74796,228.73897999999997,214.52796,228.0949
399,134,2,192.19102,186.09102,203.85102,231.59102000000001,217.99102000000002,188.41102,172.22081,193.17102,171.77102,190.77102,218.19102,205.77102,200.85102,200.13102,203.63102,250.81204,201.15102,192.81101999999998,211.65102000000002,240.11102000000002,236.41102,204.65102,216.99102000000002,193.75101999999998,196.83102,186.97101999999998,204.53101999999998,204.51102,190.53101999999998,217.61203999999998,184.57102,198.75101999999998,217.11102000000002,215.89102000000003,215.61102000000002,273.15102,216.65204,173.11102,197.71102,175.49102,257.33102,170.07102,206.59102,215.39102000000003,182.53101999999998,193.17102,210.59102000000001,193.09102,229.25102,215.09102000000001,228.47102
400,135,0,192.72653,186.48653000000002,204.33959,232.22652999999997,218.72652999999997,188.70653000000001,172.22384,193.76653000000002,172.18653,191.16653,218.58652999999998,206.22306,201.26653000000002,200.56653,204.00653,251.44306,201.52653,193.32653,212.24306,240.46652999999998,236.90223999999998,205.04653000000002,217.52652999999998,194.34653,197.48653000000002,187.32653,205.04653000000002,205.02653,191.02653,218.30917999999997,184.96653,199.20653000000001,217.70306000000002,216.46652999999998,216.06652999999997,273.64653,217.08306000000002,173.56653,198.20653000000001,175.84653,257.80653,170.38653,207.16653,215.94306,183.00653,193.74653,210.96652999999998,193.52653,229.88653,215.64652999999998,228.86652999999998
401,135,1,193.62755,187.19878,205.47878,233.13877999999997,219.67878,189.25878,172.22878,194.53877,172.79878,191.77878,219.33877999999999,207.13878,201.95878000000002,201.27878,204.63878,252.45878,202.13878,193.93877,213.09877000000003,241.15877000000003,237.59877999999998,205.71877,218.23878,195.09877,198.37877,187.95878000000002,205.65438999999998,205.63878,191.63878,219.33877999999999,185.57878,200.03877,218.43877,217.49877,216.89878,274.63388,217.73878,174.13878,199.05878,176.43877,258.43878,170.95878000000002,208.05878,216.67878,183.65877,194.33878,211.59877000000003,194.15877,230.81877000000003,216.29878,229.63877999999997
402,135,2,194.12479,187.68479,206.02479,233.60477999999998,220.08479,189.60478,172.30037,195.06479,173.02498,192.30479,219.90479,207.56479,202.36479,201.68479,205.14479,252.97435,202.54478,194.34479,213.50478999999999,241.64479,238.00478999999999,206.12479,218.64479,195.50478999999999,198.98478,188.34479,206.04478,206.02479,192.02479,220.00478999999999,185.98478,200.44478999999998,218.92479,217.99871000000002,217.40479,275.08479,218.16477999999998,174.54478,199.46479,176.66249,258.84479,171.20478,208.48478,217.08479,184.10478,194.74479,212.00478999999999,194.54738999999998,231.26477999999997,216.70477999999997,230.02479
403,136,0,194.77143,188.13143,206.45143000000002,234.07143,220.75142999999997,189.93143,172.51143000000002,195.55143,173.33143,192.81143,220.41142999999997,207.99143,202.81143,202.21143,205.59143,253.73143,202.97143,194.75143,213.95143,242.11142999999998,238.45143,206.75143,219.25047999999998,196.13143,199.41143,188.77143,206.41143,206.41143,192.45143000000002,220.51143,186.49143,200.95143000000002,219.49142999999998,218.61142999999998,217.91142999999997,275.61143,218.79143,174.95143000000002,200.01143000000002,176.89143,259.31143,171.57143,208.93143,217.85143,184.69143,195.49143,212.45143,194.97143,231.73143,217.13143,230.49142999999998
404,136,1,195.39469,188.59468999999999,206.99469,234.67469,221.35468999999998,190.35468999999998,172.61645,196.09468999999999,173.73469,193.27469,220.91468999999998,208.41468999999998,203.31468999999998,202.73469,206.07469,254.61938999999998,203.53468999999998,195.19468999999998,214.43469,242.53468999999998,238.95469,207.25468999999998,219.69468999999998,196.67469,199.89469,189.27469,206.85468999999998,206.83469,192.99469,221.03468999999998,187.09468999999999,201.49469,219.97468999999998,219.15469,218.45469,276.25469,219.37469,175.31468999999998,200.47468999999998,177.29469,259.87469,172.02235,209.47468999999998,218.39469,185.17469,195.99469,213.03468999999998,195.37469,232.33469,217.69468999999998,231.07469
405,136,2,195.87347,188.89347,207.45346999999998,235.13347000000002,221.81174,190.68435,172.62283,196.55347,173.98596,193.73346999999998,221.37347000000003,208.77759,203.73346999999998,203.15347,206.37347,255.31347000000002,203.99347,195.56587,214.81347000000002,242.97235,239.33347,207.67347,220.15347000000003,197.13347,200.27347,189.67869,207.23346999999998,207.25173999999998,193.45346999999998,221.45347,187.55174,201.95346999999998,220.34587000000002,219.61347,218.89347,276.71347000000003,219.79347,175.67577,200.85347,177.59347,260.19347,172.32058,209.85347000000002,218.80174,185.61261000000002,196.41391000000002,213.41347000000002,195.73635,232.81347000000002,218.15347000000003,231.53347000000002
406,137,0,196.39796,189.31796,207.77796,235.81796,222.29796000000002,190.87796,172.62983,197.05796,174.33796,194.21796,221.79796000000002,209.11796,204.05796,203.61796,206.83796,256.01796,204.49796,195.95796,215.25796,243.31796,239.85796000000002,208.15796,220.53796,197.63796000000002,200.66599,190.01796000000002,207.61796,207.61796,193.95796,221.97796,188.09796,202.45796,220.77796,220.11796,219.33796,277.33796,220.33796,175.95796,201.35796000000002,178.09796,260.63796,172.69796000000002,210.23796000000002,219.23397999999997,185.95796,196.79796000000002,213.77796,196.03796,233.47796,218.57796000000002,231.94397999999998
407,137,1,196.94683999999998,189.74788999999998,208.48367,236.76367000000002,223.10367000000002,191.32684,172.84367,197.80366999999998,174.94367,194.76367,222.24367,209.70367,204.62367,204.22367,207.42367,257.04367,205.18367,196.40367,215.82367000000002,244.18367,240.56367000000003,208.80366999999998,221.14367000000001,198.38367,201.30366999999998,190.62367,208.17684,208.16683999999998,194.60367,222.78367000000003,188.64367,203.18367,221.24367,220.84367000000003,219.98367000000002,278.22367,221.04367000000002,176.60367,201.96367,178.82367,261.10367,173.40367,210.98367000000002,219.67684,186.38367,197.29684,214.50367000000003,196.50367,234.42367000000002,219.22367000000003,232.58367
408,137,2,197.84571,190.41786000000002,209.46571,238.38571000000002,224.74571,191.64571,173.11946,198.70857,176.26571,195.88571000000002,223.15786,210.55786,205.38571000000002,205.20571,208.29786000000001,259.02571,206.28571000000002,197.02571,216.78571000000002,245.25786000000002,241.90571,211.08571,222.34571,199.30857,202.32571000000002,191.66571000000002,209.06571,209.04571,197.82571000000002,224.90571,189.92571,204.32571000000002,222.06571,221.75786000000002,221.00571000000002,280.66571,222.40571,177.96571,202.79786000000001,180.26571,261.82571,174.31786,212.56571,220.38571000000002,187.38571000000002,198.12571,216.04571,197.02571,236.04571,220.07786000000002,234.82571000000002
409,138,0,198.30816000000002,190.78816,210.10816,239.14816000000002,225.36816000000002,192.08816000000002,173.37053,199.18816,176.85556,196.72816,223.96816,211.26816000000002,205.80816000000002,205.80816000000002,208.98816000000002,259.90816,207.20816000000002,197.50816,217.44816,245.94816,242.40816,211.90816,222.78816,199.76816000000002,202.88816,192.20816000000002,209.54816,209.54816,198.36816000000002,225.82816,190.88816,204.88816,222.60816,222.46816,221.62816,281.74816,223.30816000000002,178.46816,203.30633,181.10816,262.96907999999996,174.68816,213.08816000000002,220.90816,187.75202,198.62816,216.92816000000002,197.50816,236.80816000000002,220.74816,235.72272
410,138,1,199.00611999999998,191.42612,211.01269,240.48612000000003,226.88612,193.62612,173.37167,200.04612,177.44612,198.16612,225.27178999999998,211.98612000000003,206.88612,206.99161,209.94612,261.26612,208.50611999999998,197.96612,218.26612000000003,246.76806000000002,243.44612,213.11806,223.42612000000003,200.5923,204.06611999999998,193.70612,209.98612000000003,209.98612000000003,199.18612,226.62612000000001,191.76612,206.24612,223.42612000000003,223.40612000000002,222.50922000000003,283.58612,224.22612,179.22612,204.10612,181.86612,264.26612,175.44612,213.70612000000003,221.80612000000002,188.12612,199.36612,218.40223999999998,198.50611999999998,238.12612000000001,221.50922000000003,237.00612
411,138,2,199.40776,191.78776000000002,211.38776000000001,241.18776,227.36775,194.34776000000002,173.37209,200.30775,177.86775,198.92775,225.56776000000002,212.40776,207.68776,207.28776000000002,210.56776000000002,261.92775,208.98775,198.30775,218.82776,247.38776000000001,243.92775,213.54551,223.88776000000001,200.90776,204.64775,194.38776000000001,210.46776,210.46776,199.64775,227.18776,192.08775,206.92775,223.88776000000001,223.96776,222.96776,284.52776,224.96776,179.70775,204.52776,182.22776000000002,265.10776,175.84776000000002,214.22776000000002,222.30775,188.62776000000002,199.94776000000002,218.98775,198.92775,238.84776000000002,221.94776000000002,237.48775
412,139,0,199.76245,192.10245,211.74245,241.68245,227.74245,194.84245,173.37238,200.64245,178.16245,199.46245,225.92245,212.80245,208.14245,207.68245,211.06245,262.54245,209.32245,198.64245,219.20245,247.8749,244.32245,213.94245,224.28245,201.20245,205.18245,194.82245,210.82245,210.82245,199.98245,227.64245,192.42245,207.24245,224.32245,224.38245,223.42245,285.06245,225.48245,180.00245,204.92245,182.68245,265.64245,176.16245,214.60245,222.72245,188.9749,200.42245,219.48245,199.28245,239.3349,222.40245,237.90245
413,139,1,200.3502,192.4502,212.2902,242.2902,228.1902,195.5302,173.3729,201.0902,178.6102,200.1502,226.3902,213.25041000000002,208.7502,208.1902,211.6502,263.0502,209.9102,199.1102,219.8102,248.5702,244.8702,214.4502,224.8302,201.7102,205.70005,195.3902,211.3502,211.3302,200.5902,228.1102,193.0501,207.6702,224.9102,224.8702,224.0502,285.6502,226.0901,180.3702,205.4502,183.1102,266.1702,176.6302,215.4102,223.1902,189.3502,200.9102,220.1102,199.6902,239.9302,222.9302,238.5702
