,measure_number,beat_number,pid1263-21,pid50848-05,pid51495-04,pid5667249-16,pid5667291-17,pid9048-21,pid9049-21,pid9050-21,pid9054-21,pid9055-21,pid9058-21,pid9059-21,pid9060-21,pid9061-21,pid9062-21,pid9063-21,pid9064-11,pid9065-16,pid9066-21,pid9070b-04,pid9072-21,pid9074f-21,pid9075-21,pid9081-12,pid9088-16,pid9089-16,pid9093-21,pid9094-21,pid9099-21,pid9100b-21,pid9101b-03,pid9103-11,pid9104-21,pid9105b-04,pid9111-21,pid9113-17,pid9114b-11,pid9116-09,pid9118-21,pid9122-05,pid9123-04,pid9129-16,pid9130-05,pid9138-21,pid9139-21,pid9153-21,pid915411-09,pid9158-12,pid9166f-18,pid9170-21,pid9174-21,pid9185-10,pid9186c-21,pid918904-06,pid9192-21
235,79,1,106.59041,117.03041,122.99041000000001,120.49041000000001,123.15041000000001,129.11041,114.87041,140.53041000000002,111.7302,132.11041,117.1968,118.27041000000001,127.77041000000001,119.13041000000001,137.93041000000002,112.07008,122.99041000000001,135.57041,113.87041,106.67041,116.61041000000002,126.37041,119.35041000000001,127.67041,126.23041,121.03041,108.09041,110.53041,124.59041,135.57041,121.45041,141.65041000000002,128.95041,146.79041,144.75041000000002,122.03041,103.37040999999999,122.83041000000001,116.54347,126.81041,114.1702,114.39041,152.79041,114.97041000000002,119.31041,119.65041000000001,103.31041,105.51041000000001,115.53041,126.67041,115.45041,127.09808000000001,105.43041000000001,117.15041000000001,128.71041
236,79,2,107.05417,117.45416999999999,123.29417,120.83806000000001,123.69417,129.53417,115.29417,140.87417,112.09416999999999,132.49417,117.59416999999999,118.73416999999999,128.21417,119.43806000000001,138.63416999999998,112.41417,123.39416999999999,136.03417,114.25417,107.01417,116.99417,126.79417,119.77417,128.11209,126.57417,121.51417,108.51417,110.91417,124.99417,135.99417,121.83417,142.11417,129.37417,147.31417,145.57417,122.57417,103.85417,123.27417,116.93417,127.23416999999999,114.45416999999999,114.97417,153.35416999999998,115.37416999999999,119.71417,119.99604,103.73416999999999,105.89416999999999,115.95416999999999,127.11417,115.79417,127.45416999999999,105.77417,117.67416999999999,129.19416999999999
237,80,0,107.58178999999998,118.30179,123.66179,121.18178999999999,124.48178999999999,129.98179,115.72178999999998,141.54179,112.56178999999999,133.24178999999998,118.44179,119.24179,128.7259,119.84178999999999,139.40178999999998,113.06178999999999,123.86178999999998,136.76179,114.66179,107.60179,117.58178999999998,127.40178999999999,120.26178999999999,128.58178999999998,127.18178999999999,122.32179,109.04178999999999,111.3659,125.50178999999999,136.74178999999998,122.30179,142.9259,130.00179,148.04179,146.74178999999998,123.38179,104.22179,123.94179,117.54178999999999,128.00179,115.08178999999998,115.54178999999999,154.14179,116.08178999999998,120.26178999999999,120.3806,104.22179,106.38179,116.52179,127.76178999999999,116.36178999999998,127.8774,106.26178999999999,118.50178999999999,129.78179
238,80,1,108.05651,118.90166,124.06166,121.45858999999999,125.04166000000001,130.40791000000002,116.26166,142.18166000000002,113.12166,133.78166000000002,119.04166000000001,119.86166000000001,129.18166000000002,120.22166000000001,140.00166000000002,113.62166,124.44166000000001,137.38165,115.36166000000001,107.90166,118.12166,128.06166000000002,120.80166000000001,129.14165,127.88165,122.92166,109.58166000000001,111.65738,126.10165,137.32165,122.90166,143.46166000000002,130.44166,148.76165,147.30166,123.92166,104.54433,124.48166,118.02166000000001,128.38165,115.56166,116.06166,154.94166,116.74165,120.76166,120.7793,105.12166,106.94166000000001,116.90583000000001,128.32165,116.70166,128.34166000000002,106.82166000000001,119.10165,130.38165
239,80,2,108.42858999999999,119.36859,124.34858999999999,121.76858999999999,125.56858999999999,130.88859,116.92858999999999,142.72859,113.64858999999998,134.66859,119.50858999999998,120.52859,129.80858999999998,120.68858999999999,140.62859,114.24859,125.12858999999999,138.02858999999998,116.00858999999998,108.16859,118.56858999999999,128.68858999999998,121.42858999999999,129.78859,128.50859,123.58859,110.28858999999999,112.12858999999999,126.72859,137.98859,123.66859,143.98859,131.12859,149.40859,148.32859,124.44859,104.96858999999999,125.10858999999999,118.68858999999999,128.84859,115.98858999999999,116.78858999999999,155.68858999999998,117.40858999999999,121.32858999999999,121.14858999999998,105.98858999999999,107.44859,117.48858999999999,129.06859,117.26858999999999,128.96858999999998,107.66859,119.92858999999999,131.18858999999998
240,81,0,109.27063999999999,119.93064,124.67063999999999,122.21063999999998,126.25063999999999,131.35064,117.67063999999999,143.47063,114.39063999999999,135.61064,120.07064,121.27063999999999,130.33064,121.13063999999999,141.41064,114.87063,125.83063999999999,138.91064,116.37063,108.61063999999999,119.03063999999999,129.23064,122.17063999999999,130.57064,129.45064,124.59064,110.99063999999998,112.75063999999999,127.47032,138.87063,124.53063999999999,144.63064,132.09063,150.81013000000002,149.11064,125.13063999999999,105.41063999999999,126.27008000000001,119.45063999999999,129.37063,116.63063999999999,117.59064,156.43063999999998,118.31063999999999,122.01063,121.59064,106.75228999999999,108.09064,118.05011,129.87063,117.75063999999999,129.71063999999998,108.73064,120.81063999999999,132.01064
241,81,1,109.78072,120.375,125.16751000000001,122.645,127.00501000000001,131.97625,118.20501000000002,144.14501,115.10501000000001,136.32501000000002,120.505,121.94501000000001,130.76501000000002,121.70501000000002,142.02501,115.70501000000002,126.44501000000001,139.52501,116.86501000000001,108.9825,119.655,129.74751,122.84501000000002,131.34501,130.12501,124.93938,111.32501,113.24501000000001,128.08501,139.50501,125.20501000000002,145.18501,132.80501,151.22501,149.68501,125.88501000000001,106.02833999999999,127.14501000000001,120.06501000000002,129.96501,117.20501000000002,118.12501,157.04501000000002,119.00501000000001,122.64501000000001,122.05833999999999,107.22501000000001,108.58501000000001,118.50501000000001,130.52501,118.28501000000001,130.42501000000001,109.12501,121.32501,132.66501
242,81,2,110.06618999999999,120.7081,125.52618999999999,122.9381,127.56618999999999,132.28619,118.62619,144.62618999999998,115.62619,136.76619,120.8581,122.38618999999998,131.38619,122.18619,142.50619,116.20618999999999,126.86618999999999,140.18618999999998,117.30618999999999,109.36618999999999,119.9781,130.28619,123.28618999999999,131.94619,130.76619,125.16618999999999,111.64618999999999,113.80618999999999,128.51324,140.12618999999998,125.66618999999999,145.70619,133.28619,151.57809,150.18618999999998,126.44618999999999,106.56238,127.70618999999999,120.50618999999999,130.54619,117.6354,118.56618999999999,157.66619,119.54619,123.1381,122.30618999999999,107.66618999999999,109.04619,118.94618999999999,131.02618999999999,118.65324,130.80619,109.58618999999999,121.68619,133.10809
243,82,0,110.41513,121.11513000000001,125.87513,123.25513000000001,128.09513,132.63512,119.03511999999999,145.03512,116.07513,137.17513,121.25513000000001,122.95513000000001,131.71513000000002,122.53511999999999,143.17513,116.55513,127.23513,140.59513,117.51513,109.75513000000001,120.31512,130.67513,123.67511999999999,132.35512,131.09513,125.97513000000001,111.8639,114.19256000000001,128.83513,140.55513,126.03511999999999,146.39513,133.67513,151.95513,150.55513,126.97513000000001,106.97513000000001,128.21513000000002,120.77513,130.85512,118.13513,118.89511999999999,158.23513,119.97513000000001,123.47513000000001,122.65513,107.97513000000001,109.41513,119.33513,131.47512,118.92256,131.17513,109.91513,121.98256,133.41512
244,82,1,110.87952,121.49951999999999,126.33952,123.63951999999999,128.55952,133.09951999999998,119.49951999999999,145.59951999999998,116.47952,137.60905,121.63951999999999,123.53952,132.17952,122.93952,143.63952,117.01952,127.69951999999999,140.99952,118.01952,110.05951999999999,120.67952,131.13952,124.13951999999999,133.01952,131.55952,126.53952,112.25952,114.57952,129.39952,140.93952,126.53952,146.87951999999999,134.09951999999998,152.35952,150.95952,127.45952,107.33952,128.81951999999998,121.09952,131.23952,118.59952,119.29952,158.78905,120.43952,123.89952,123.05951999999999,108.41951999999999,109.79476000000001,119.69951999999999,131.93952,119.27951999999999,131.57952,110.29952,122.37952,133.83952
245,82,2,111.24524,121.84523999999999,126.66524,123.90523999999999,128.96524,133.40524,119.84523999999999,146.08524,116.82524,138.02524,121.98523999999999,124.06523999999999,132.48524,123.28523999999999,144.16048,117.36523999999999,128.06524,141.36524,118.34523999999999,110.38524,121.02524,131.66523999999998,124.50523999999999,133.38523999999998,131.92524,126.92523999999999,112.54523999999999,114.94523999999998,129.78524,141.28524,126.84523999999999,147.32048,134.44523999999998,152.70524,151.32523999999998,127.84523999999999,107.64523999999999,129.32523999999998,121.42523999999999,131.58524,118.96524,119.66524,159.30524,120.86523999999999,124.26523999999999,123.40523999999999,108.78523999999999,110.10524,120.06523999999999,132.50524,119.50523999999999,131.94523999999998,110.60524,122.72523999999999,134.28048
246,83,0,111.53031999999999,122.27032,126.97032,124.17031999999999,129.37032,133.73032,120.25032,146.51032,117.17031999999999,138.45032,122.41032,124.51032,132.85031999999998,123.61032,144.59032,117.79032,128.35031999999998,141.73032,118.61032,110.71032,121.43032,132.03032,124.83032,133.70016,132.39032,127.43032,112.81031999999999,115.47032,130.15032,141.61032,127.17031999999999,147.73032,134.81032,153.25032,151.73032,128.25032,107.97032,129.65032,121.69032,131.91031999999998,119.33032,119.97032,159.79032,121.29032,124.59031999999999,123.69032,109.11011,110.43032,120.43032,132.89032,119.83032,132.27032,110.91032,123.05032,134.63031999999998
247,83,1,111.85816000000001,122.72633,127.37408,124.44633,129.82633,134.10633,120.74633,147.02633,117.62633000000001,138.94633000000002,122.86633,125.04633000000001,133.16633000000002,124.02633,145.02633,118.22633,128.94633000000002,142.06633,119.08633,110.98633000000001,121.96633,132.42633,125.30633,134.06633,132.88633000000002,127.86126999999999,113.07543999999999,115.84633000000001,130.56633,142.08633,127.58633,148.14633,135.36633,153.66633000000002,152.04633,128.72633000000002,108.32816000000001,130.14633,122.03816,132.30633,119.65816000000001,120.32633,160.28633,121.72633,124.94633,124.00633,109.50633,110.76633000000001,120.80633,133.30633,120.26633000000001,132.58633,111.19816000000002,123.56633000000001,134.98633
248,83,2,112.13203999999999,123.01203999999998,127.53204,124.77203999999999,130.25204,134.47204,121.13203999999999,147.43204,117.99203999999999,139.35204,123.15203999999999,125.45204,133.49204,124.35203999999999,145.55203999999998,118.52241000000001,129.47204,142.39203999999998,119.53204,111.29203999999999,122.29203999999999,132.77204,125.67204,134.51203999999998,133.37204,128.19204,113.37203999999998,116.21203999999999,130.95203999999998,142.35204,127.91203999999999,148.61203999999998,135.67203999999998,154.17612,152.41204,129.13204,108.65203999999999,130.53204,122.39204,132.65204,120.01203999999998,120.67204,160.75204,122.05203999999999,125.27203999999999,124.27203999999999,109.79203999999999,111.07203999999999,121.31204,133.69408,120.79203999999999,132.93204,111.51203999999998,123.87203999999998,135.39203999999998
249,84,0,112.68932,123.50932,128.00932,125.19644,130.70932,134.98932,121.68932,147.98932,118.40932,139.82932,123.64931999999999,125.98931999999999,133.92932,124.79966,146.18932,118.94932,130.00932,142.71966,120.04932,111.68932,122.84931999999999,133.32932,126.22932,135.04966000000002,133.96931999999998,128.62932,113.66991999999999,116.72932,131.50932,142.70932,128.44932,149.08932,136.12932,154.82932,152.94932,129.58932,109.02932,131.06932,123.02932,133.20932,120.58932,121.06931999999999,161.24931999999998,122.58932,125.68992,124.66932,110.26932,111.54932,121.84931999999999,134.16932,121.18932,133.26932,111.90932,124.40932,135.88932
250,84,1,112.86508,123.66508,128.18016,125.30016,131.04016000000001,135.18016,122.18016000000001,148.44016000000002,118.75339,140.12016,123.80508,126.48016000000001,134.18016,124.94016,146.70016,119.30016,130.48016,143.02016,120.58016,111.94016,123.06016000000001,133.86048,126.74016,135.43508,134.58016,129.12016,113.96016000000002,117.11339,131.90016,143.00016000000002,128.84016,149.44016000000002,136.42016,155.28016000000002,153.14016,129.94016000000002,109.30016,131.52016,123.18016000000001,133.40016,120.92016000000001,121.37508000000001,161.66016000000002,122.82016000000002,126.06016000000001,124.90016000000001,110.53508000000001,111.87716999999999,122.28016000000001,134.52016,121.50016000000001,133.62016,112.10016,124.64016000000001,136.28048
251,84,2,113.22587,123.96587,128.52587,125.62586999999999,131.36587,135.52587,122.60587,148.80587,119.04587,140.54175,124.10587,127.00587,134.51793999999998,125.30587,147.12587,119.64587,130.90587,143.52175,120.96587,112.16175,123.34586999999999,134.28587,127.10587,135.78587,134.94586999999999,129.44586999999999,114.32587,117.40587,132.26587,143.46587,129.24587,149.82587,136.76587,155.72587,153.50587,130.24587,109.58587,131.84587,123.54587,133.74587,121.22587,121.66587,162.12587,123.14587,126.40587,125.22587,110.86587,112.08587,122.72587,134.96587,121.90587,133.96587,112.42586999999999,125.08587,136.74175
252,85,0,113.59481000000001,124.31481000000001,128.87407,126.0124,131.75481000000002,135.89481,123.21481000000001,149.45481,119.55481,140.99481,124.45481000000001,127.63481000000002,134.85481000000001,125.6624,147.51481,120.07481000000001,131.27053,143.93481,121.33481,112.63481000000002,123.67481000000001,134.61481,127.49481000000002,136.03826999999998,135.53481000000002,129.83481,114.71481000000001,117.75481,132.77481,143.89481,129.77481,150.25481000000002,137.15481,156.13481000000002,153.91481000000002,130.63481000000002,109.89481,132.27481,123.97481,134.15481,121.53481000000001,122.03481000000001,162.57481,123.53481000000001,126.7912,125.49481000000002,111.17096000000001,112.47481,123.11481,135.35481000000001,122.23481000000001,134.31481000000002,112.73481000000001,125.55481,137.13481000000002
253,85,1,113.90274,124.70273999999999,129.12637,126.40637,132.22274,136.26273999999998,123.70273999999999,149.92274,120.06273999999999,141.56274,124.86273999999999,128.18274,135.20273999999998,125.94273999999999,147.94274,120.46274,131.60273999999998,144.32273999999998,121.70273999999999,113.08273999999999,123.96274,135.00274,127.94273999999999,136.38273999999998,136.02274,130.22274,115.08273999999999,118.18274,133.24274,144.28274,130.34274,150.72274,137.52274,156.62274,154.26273999999998,131.10273999999998,110.18274,132.80274,124.46274,134.64274,122.02273999999998,122.48273999999999,163.16273999999999,123.86273999999999,127.10274,125.84273999999999,111.54274,112.86273999999999,123.48273999999999,135.74274,122.60274,134.66637,113.16273999999999,125.96274,137.48273999999998
254,85,2,114.19268000000001,125.03268,129.45268000000002,126.65268,132.65268,136.71268,124.07268,150.27268,120.41268000000001,141.95268000000002,125.19268000000001,128.57268,135.55268,126.31268,148.49268,120.81268,132.03268,144.65268,122.05268000000001,113.41268000000001,124.25268,135.45268000000002,128.27268,136.71268,136.43268,130.61268,115.39268,118.51268,133.59268,144.59268,130.71268,151.21268,137.85268,157.21268,154.79268000000002,131.53268,110.55268000000001,133.15268,124.77268000000001,134.97268,122.35268,122.81268,163.63268,124.19268000000001,127.43268,126.11268000000001,111.89268,113.17268,123.85268,136.13535,122.95268,134.99268,113.47268000000001,126.29268,138.01268000000002
255,86,0,114.53517,125.41516999999999,129.81517,126.99517,133.03517,137.07516999999999,124.41516999999999,150.81517,120.79517,142.37517,125.55516999999999,128.97517,135.89517,126.67517,149.09517,121.17517,132.49517,145.09517,122.39517,113.81517,124.59517,135.91517,128.61517,137.17517,136.83517,131.05517,115.67517,118.87517,133.95516999999998,145.05517,131.09517,151.64033999999998,138.29516999999998,157.59517,155.13517,131.91517,110.91516999999999,133.59517,125.13517,135.37517,122.73517,123.15517,164.18551000000002,124.53517,127.77516999999999,126.43517,112.29517,113.51517,124.25516999999999,136.51516999999998,123.29517,135.39517,113.81517,126.61516999999999,138.45516999999998
256,86,1,114.90732,125.74732,130.28732,127.34732,133.44732,137.48731999999998,124.86731999999999,151.22732,121.16731999999999,142.92732,125.88731999999999,129.4793,136.32732,127.04732,149.70731999999998,121.58731999999999,132.98731999999998,145.50732,122.82732,114.04732,124.98732,136.32732,129.02732,137.58732,137.24732,131.46732,115.98732,119.20732,134.36732,145.44732,131.50732,152.06732,138.74732,158.06732,155.52732,132.32732,111.26732,134.06732,125.54732,135.90732,123.14732,123.56732,164.64732,124.92732,128.18732,126.82732,112.66731999999999,113.90732,124.68732,136.96732,123.68732,135.70731999999998,114.12732,127.02731999999999,138.86732
257,86,2,115.1854,126.04078999999999,130.52078999999998,127.56079,133.76079,137.80078999999998,125.26078999999999,151.54079,121.48078999999998,143.24079,126.14079,129.82079,136.52078999999998,127.32078999999999,150.08078999999998,121.90078999999999,133.20385,145.76079,123.06079,114.38078999999999,125.30078999999999,136.74079,129.34079,137.86078999999998,137.52078999999998,131.82079,116.1127,119.52078999999999,134.70078999999998,145.72079,131.86078999999998,152.38079,139.08078999999998,158.48078999999998,155.84079,132.64078999999998,111.58079,134.40079,125.80078999999999,136.30078999999998,123.32078999999999,123.86079,165.10079,125.18078999999999,128.48078999999998,127.04078999999999,112.94078999999999,114.14079,125.00079,137.28079,123.9336,136.02078999999998,114.40078999999999,127.36079,139.30078999999998
