,measure_number,beat_number,pid5667203-03,pid58917-01,pid610003b-11,pid9048b-11,pid9050b-07,pid9054b-07,pid9055b-07,pid9058b-07,pid9059b-11,pid9062b-10,pid9063b-11,pid9064-18,pid9065-23,pid9068-16,pid9072b-11,pid9073b-11,pid9079-06,pid9081-07,pid9085-21,pid9090-18,pid9093b-13,pid9094b-07,pid9099b-11,pid9101c-01,pid9111b-09,pid9115-09,pid9118b-11,pid9133-07,pid9138b-07,pid9139b-07,pid9149-12,pid9153b-07,pid9157-10,pid9158-09,pid9174b-07,pid917506-05,pid9179-09,pid918807-12,pid918821-09,pid918824-05,pid9192b-07
271,91,1,118.45837,152.67837,155.47836999999998,176.35837,153.35837,118.77837,142.43837,161.09837,140.71837,173.22418000000002,143.93837,138.97836999999998,163.07837,131.23837,145.87837,153.81837,157.72673,157.17837,132.56418,136.89837,135.87837,170.61837,152.67837,140.71837,186.31837,118.29836999999999,162.85837,134.95837,124.41837,138.39837,163.01837,150.07837,129.17837,142.81837,120.31837,127.42673,143.75836999999999,123.37836999999999,148.57837,146.25836999999999,141.17837
272,91,2,119.03796000000001,153.21796,156.05796,177.27796,153.89796,119.19796000000001,143.07796000000002,162.09796,141.29796000000002,173.89796,144.79796000000002,139.81796,164.01796000000002,131.81796,146.41796000000002,154.35796000000002,158.51796000000002,157.93796,133.19796000000002,137.49796,136.43796,171.17796,153.31796,141.25796,187.21796,118.89796000000001,163.63796000000002,135.45796,125.09796000000001,139.23796000000002,163.79796000000002,150.67796,129.67796,143.39796,120.87796000000002,128.55796,144.51796000000002,124.15796,149.27796,147.05796,141.83796
273,92,0,119.54571000000001,153.64571,156.52571,178.10571000000002,154.36571,119.54571000000001,143.72571000000002,162.78571000000002,141.88571000000002,174.42571,145.38571000000002,140.22571000000002,164.72571000000002,132.22571000000002,146.96571,154.84571,159.14571,158.52571,133.62571,138.14571,136.92571,171.70571,153.87786,141.72571000000002,187.91786000000002,119.38786,164.32571000000002,136.14571,125.58571,139.92571,164.43786,151.28571000000002,130.10571000000002,143.86571,121.28571000000001,129.45524,145.04571,124.86571,149.88571000000002,147.56571,142.32571000000002
274,92,1,119.96163,154.09327,157.04163,178.84163,154.90163,119.96163,144.06163,163.50163,142.48163,174.84163,145.96163,140.62163,165.46163,132.56163,147.54163,155.36163,159.66163,159.08163000000002,134.06163,138.65327,137.38163,172.35326,154.34163,142.12163,188.46163,119.76163000000001,164.82163,136.56163,126.00163,140.46163,165.00163,151.80163000000002,130.55581999999998,144.48163,121.66163,130.04163,145.54163,125.38163,150.52163000000002,148.12163,142.72163
275,92,2,120.51388,154.71388000000002,157.97388,179.63388,155.85388,120.39048999999999,144.77388,164.31388,143.09388,175.39388,146.65388000000002,141.1729,166.33388,133.12463,148.33388,156.33388,160.35388,159.83388,134.59194,139.35388,138.09388,173.19388,154.93388000000002,142.77388,189.33388,120.31388000000001,165.51388,137.47388,126.57388,141.23388,165.75388,152.47388,131.15388000000002,145.09388,122.27388,130.91388,146.31388,126.09796000000001,151.13388,148.97388,143.37388
276,93,0,120.81296,155.18718,158.67592,180.33592,156.55592,120.67591999999999,145.49296,165.01592,143.79592,175.81592,147.07592,141.51592,167.01592,133.49591999999998,148.96718,157.03592,160.87592,160.53592,134.92718,139.86648,138.85592,174.19592,155.54648,143.26531,189.99591999999998,120.68648,166.15592,138.17592,126.91592,141.77591999999999,166.40531000000001,153.23592,131.77591999999999,145.79296000000002,122.63592,131.77591999999999,147.01592,126.52648,151.63592,149.65592,143.77074
277,93,1,121.12,155.56,159.26,181.02,157.1,121.04,145.845,165.5,144.4,176.2,147.54,141.9,167.56,133.7875,149.36667,157.58,161.34875,161.0,135.36667,140.28,139.3475,174.68,155.9675,143.66,190.42,121.02928999999999,166.7,138.62,127.18,142.2,166.8475,153.74,132.14,146.22,122.94,132.36,147.5,126.9075,152.1,150.12667,144.16666999999998
278,93,2,121.46531,156.02531000000002,159.70765,181.82531,157.56531,121.46843999999999,146.24531000000002,166.00531,144.86531000000002,176.66531,148.06531,142.36531000000002,168.12531,134.18531000000002,149.84531,158.04531,161.90184,161.46531000000002,135.80765,140.72531,139.76844,175.18531000000002,156.42531,144.08531000000002,190.86531000000002,121.48531000000001,167.16531,139.17122,127.62531000000001,142.68531000000002,167.36531000000002,154.20531,132.58765,146.68531000000002,123.28531000000001,133.00531,148.06531,127.36531000000001,152.54531,150.58531000000002,144.64531000000002
279,94,0,121.85428999999999,156.53429,160.23429,182.35429,158.13429,121.89214,146.71428999999998,166.69429,145.31429,177.21428999999998,148.65429,142.85429,168.67428999999998,134.60214,150.26214,158.61428999999998,162.37429,162.01429,136.27428999999998,141.17428999999998,140.15429,175.71428999999998,156.91429,144.51809,191.33428999999998,121.81107,167.77428999999998,139.47429,128.06214,143.15429,167.91429,154.75429,133.09429,147.23429,123.65428999999999,134.01429,148.55213999999998,127.77429,153.03429,151.05428999999998,145.03429
280,94,1,122.39578,157.06735,161.00735,183.14735,158.82735,122.28735,147.22735,167.28735,145.96735,177.82735,149.16735,143.24735,169.22735,135.06735,150.76735,159.30735,162.88735,162.70469,136.94468999999998,141.72735,140.66735,176.36735,157.56735,144.92735,192.00735,122.34735,168.54469,140.00468999999998,128.44735,143.66735,168.38735,155.22735,133.52735,147.80735,124.02735,135.12735,148.96735,128.18735,153.48735,151.78735,145.52735
281,94,2,122.69469,157.78408000000002,161.72408000000001,183.80408,159.58408,122.76408,147.74704,167.80408,146.60408,178.44408,149.80408,143.78704,169.92408,135.48408,151.30408,160.06408000000002,163.50408000000002,163.34408,137.62408,142.18408,141.08408,177.02408,158.12408,145.46408,192.78408000000002,122.94408,169.26408,140.50408000000002,128.96408,144.30408,169.12408,155.76408,134.18408,148.50408000000002,124.46408000000001,136.38408,149.52408,128.68408,154.08408,152.42408,146.16408
282,95,0,123.04653,158.30653,162.22653,184.54653000000002,160.10653,123.28653,148.22653,168.32653,147.12653,179.06653,150.48653000000002,144.14653,170.50653,136.00653,151.96653,160.58653,164.35265,164.11959,138.20653000000001,142.74653,141.58653,177.74653,158.72653,146.00653,193.60653,123.38653000000001,169.80653,141.08653,129.58571,144.95959,169.82653,156.28653,134.92653,148.98653000000002,124.84653,137.90653,150.04653000000002,129.33959,154.60653,153.04653000000002,146.88653
283,95,1,123.46245,158.70245,162.80245,185.42245,160.66245,123.76245,148.62245,168.98245,147.72245,179.88245,151.04245,144.56245,171.30245,136.38245,152.50245,161.14245,165.00245,164.90245,138.72245,143.36245,142.32245,178.48245,159.34245,146.50245,194.18245,123.94245,170.54245,141.74245,130.18245,145.58245,170.32245,156.80245,135.42245,149.68245,125.36245,138.74245,150.52245,129.90245,155.22245,153.54245,147.50245
284,95,2,123.79878000000001,159.25878,163.25878,186.03878,161.11878000000002,124.13439,149.03439,169.37878,148.13878,180.37878,151.69878,145.01878,171.81878,136.79878,152.91878,161.57878,165.51878,165.37878,139.14439,143.83878,142.85878,178.95878000000002,159.77878,146.91878,194.57878,124.35878000000001,171.09878,142.21878,130.85878,146.07878,170.95878000000002,157.25878,135.83438999999998,150.13878,125.83878,139.19878,150.93878,130.39878000000002,155.67878000000002,154.15878,147.95878000000002
285,96,0,124.17143,159.65143,163.69143,186.71143,161.55143,124.43143,149.35143,169.93143,148.57143,180.89143,152.15143,145.39143,172.27143,137.17143000000002,153.35143,162.03143,166.03143,165.81143,139.55143,144.29143,143.31143,179.43143,160.21143,147.37143,194.97143,124.67143,171.55143,142.67143000000002,131.29143,146.53143,171.45143000000002,157.73143000000002,136.18071,150.57143,126.21143000000001,139.57143,151.37143,130.93143,156.17143000000002,154.59143,148.37143
286,96,1,124.49378,160.01755,164.27755,187.49755,162.13755,124.77755,149.65755,170.43755,149.07755,181.31755,152.59755,145.81755,172.65755,137.49755,153.83755,162.61755,166.45755,166.41755,140.03252,144.81755,143.70378,180.03755,160.67755,147.73755,195.41755,125.05252,172.01755,143.09755,131.65689,147.01755,171.91755,158.19755,136.56378,151.03755,126.57755,139.91378,151.77918,131.35755,156.61755,154.99755,148.79755
287,96,2,124.83551000000001,160.57551,165.03551000000002,188.05551,162.89551,125.19183999999998,150.15551000000002,170.89551,149.57551,181.81184,153.09551000000002,146.45551,173.31551000000002,137.95283,154.33551,163.35551,167.01551,167.11551,140.45138,145.35551,144.18275,180.73551,161.21551000000002,148.21551000000002,195.89551,125.47551000000001,172.57551,143.57425,132.10276000000002,147.59551000000002,172.43551000000002,158.77551,137.04276000000002,151.53551000000002,127.07551000000001,140.31551000000002,152.21551000000002,131.85092,157.03551000000002,155.53276,149.29551
288,97,0,125.10923999999999,160.98163,165.54163,188.80163000000002,163.40163,125.52163,150.58581999999998,171.40163,150.08163000000002,182.24163000000001,153.59194,146.84163,173.78163,138.32163,154.83581999999998,163.86163,167.44163,167.62163,140.84163,145.86163,144.62721000000002,181.22163,161.76163,148.62163,196.32163,125.82163,173.08163000000002,144.00163,132.46582,148.04163,172.88721,159.26163,137.51582,152.12163,127.42163000000001,140.66163,152.66163,132.22163,157.52163000000002,155.89582,149.66721
289,97,1,125.3951,161.2951,166.0551,189.4151,163.9151,125.8751,150.8917,171.8151,150.5551,182.7751,154.0151,147.2751,174.2151,138.6551,155.1751,164.3751,167.8951,168.0951,141.2551,146.2351,144.9351,181.6751,162.1551,148.9751,196.6951,126.04255,173.4351,144.3751,132.81255,148.4551,173.3351,159.7151,137.8551,152.5551,127.7351,141.0151,153.0951,132.5951,157.9351,156.2351,150.0351
290,97,2,125.73592,161.73592,166.53592,190.02184,164.41592,126.29592,151.21591999999998,172.39592,150.99591999999998,183.29592,154.51592,147.76775,174.69592,139.03592,155.63592,164.87592,168.37592,168.57592,141.71591999999998,146.64184,145.35592,182.15592,162.59592,149.37592,197.13592,126.43592,173.89592,144.81592,133.19592,148.93591999999998,173.79592,160.17592,138.29592,152.97592,128.23592,141.45592,153.55592,133.03592,158.43591999999998,156.61592,150.51592
291,98,0,126.1449,162.1849,167.1049,190.6849,164.9849,126.7249,151.6449,172.8798,151.4449,183.8398,155.0249,148.2649,175.2249,139.4049,156.1449,165.4449,168.8649,169.1649,142.1649,147.1049,145.7849,182.6649,163.1049,149.8449,197.5849,126.7249,174.3449,145.2649,133.5449,149.4049,174.2849,160.6849,138.7649,153.5049,128.7049,141.9449,154.0049,133.4449,158.8849,157.0649,150.8449
292,98,1,126.5288,163.13918,168.17918,191.6673,166.03918000000002,127.53918,153.09918000000002,173.75918000000001,152.35918,184.64459,155.95918,148.89918,175.97918,140.03458999999998,156.91918,166.51918,169.74784,170.21918,142.68692,148.03918000000002,146.43918,183.70674,164.15918,150.75458999999998,198.63918,127.29918,175.43918,145.97458999999998,134.13183999999998,150.31918000000002,175.19458999999998,161.55918,139.71918,154.43918,129.45918,142.97918,154.58865,134.33918,159.79918,157.7473,151.37918
293,98,2,126.8866,163.4866,168.7832,192.1266,166.6832,128.0866,153.6183,174.3266,152.9066,185.1022,156.4666,149.4266,176.5066,140.29854,157.4666,167.1466,170.08415,170.5466,143.0583,148.4466,146.7383,184.3066,164.7466,151.1266,199.1066,127.6066,176.0266,146.3266,134.4466,150.7466,175.6466,162.1466,140.2666,154.86915,129.9466,143.5466,154.9666,134.7066,160.3466,158.1466,151.9466
294,99,0,127.27713999999999,163.99714,169.64428999999998,193.29713999999998,167.50429,128.73713999999998,154.53714,175.29713999999998,153.65714,186.33713999999998,157.41714,150.05714,177.31714,140.71714,158.43714,168.00571000000002,171.01713999999998,171.21714,143.65714,148.89713999999998,147.35714,185.13714,165.37714,151.61713999999998,199.99714,128.31714,177.03714,146.93714,135.07713999999999,151.35714,176.33713999999998,163.29713999999998,141.29713999999998,155.43714,130.59714,144.51713999999998,155.53714,135.23713999999998,161.17713999999998,158.73713999999998,152.47714
295,99,1,127.61061000000001,164.33061,170.27061,194.13061000000002,168.15061,129.39061,155.13061000000002,176.07061000000002,154.13061000000002,187.09061,157.93061,150.75061000000002,177.85061000000002,141.05061,158.97061000000002,168.67061,171.63061000000002,171.81061,144.15061,149.59061,147.91061000000002,186.15061,166.01061,152.21061,200.71061,128.91061000000002,177.97061000000002,147.35061000000002,135.49061,151.89061,176.87061,164.09061,141.99061,155.91061000000002,131.11061,145.15061,156.17061,135.63061000000002,161.81061,159.37061,153.01061
296,99,2,128.09102,164.85102,170.83102,194.93102,168.69102,129.95102,155.75101999999998,176.69102,154.75101999999998,187.65102,158.45102,151.45102,178.47204,141.47101999999998,159.45102,169.17102,172.17102,172.27102,144.69102,150.05102,148.71102,186.63102,166.45102,152.83102,201.33102,129.29102,178.63102,148.03101999999998,136.01102,152.35102,177.51102,164.73102,142.43102,156.33102,131.87204,145.59102,156.63102,136.09102,162.35102,160.31101999999998,153.45102
297,100,0,128.43184,165.27184,171.29183999999998,195.57183999999998,169.15184,130.37184,156.13183999999998,177.29183999999998,155.19183999999998,188.17184,158.89184,151.89184,179.05184,141.89184,159.95367,169.63183999999998,172.61366999999998,172.75367,145.39184,150.53184,149.21184,187.21184,166.89184,153.33184,201.89184,129.69183999999998,179.13183999999998,148.51183999999998,136.47184,152.79183999999998,178.03184,165.29183999999998,142.87184,156.81367,132.41183999999998,145.91183999999998,157.07183999999998,136.51183999999998,162.89184,160.69183999999998,153.93184
298,100,1,128.92562,166.05687,171.87344,196.29686999999998,169.73343,130.97687,156.59687,177.93687,155.83687,188.81687,159.53687,152.33687,179.93687,142.39687,160.65687,170.20344,173.17687,173.39687,146.26343,151.23686999999998,149.77687,187.99687,167.65687,154.17687,202.69687,130.29686999999998,179.95687,149.13687,137.15687,153.45687,178.69687,165.89687,143.47687,157.39687,132.91687,146.25687,157.73686999999998,136.97687,163.49687,161.33687,154.69687
299,100,2,129.52868999999998,166.76869,172.50869,197.14869,170.40868,131.60869,157.22869,178.74868,156.52868999999998,189.38869,160.30868999999998,153.08868999999999,181.12868,143.08868999999999,161.52868999999998,170.86869,173.94869,174.08868999999999,146.92869,151.86869,150.56868,188.78868,168.48869,155.12868,203.92869,130.96868,181.08868999999999,150.14869,138.00869,154.16869,179.66869,166.62868,144.18868,158.08868999999999,133.42869,146.66869,158.42869,137.60869,164.16869,162.48869,155.48869
300,101,0,129.97806,167.28611999999998,173.18612,198.05061,171.06611999999998,132.25806,158.05449,179.60612,157.30612,189.90612,160.90612,153.74612,181.98612,143.78611999999998,162.52612,171.54612,174.77449,174.96674,147.34611999999998,152.50611999999998,151.24612,189.52612,169.18612,156.08612,204.99837,131.42612,182.21958999999998,150.70612,139.16612,154.94612,180.64612,167.30612,145.00611999999998,158.84611999999998,133.70612,147.00611999999998,159.07806000000002,138.18612,164.86612,163.18612,155.90968
301,101,1,130.35157,167.77674,173.91673,198.77674,171.77674,132.69673,158.51674,180.33674,157.83674,190.37673999999998,161.41673,154.27674,182.75673,144.24337,163.23674,172.29674,175.31673,175.67674,147.89674,153.11674,151.67674,190.03673,169.91673,156.59673999999998,205.61674,131.91673,182.91673,151.15673999999999,139.97673,155.51674,181.37673999999998,167.85673,145.46337,159.35673,134.13673,147.43674,159.57674,138.61674,165.49674,163.91673,156.43674
302,101,2,130.74245,168.29811,174.62245,199.46245,172.50245,133.10245,159.40245,181.06245,158.52245,191.08245,162.04245,154.98245,183.50735,144.78245,163.8149,172.98245,176.02735,176.28245,148.50245,153.64245,152.22245,190.68245,170.50245,157.1349,206.48245,132.58245,183.70245,151.6149,140.7749,156.0149,182.06245,168.46245,145.96245,159.88245,134.58245,147.92245,160.20245,139.20245,166.24245,164.4949,157.02245
303,102,0,131.26286000000002,168.85643000000002,175.48286000000002,200.42286000000001,173.34286,133.56286,160.16286000000002,182.02286,159.14286,191.82286000000002,162.92286000000001,155.80286,184.40286,145.56286,164.72286,173.82286000000002,177.00286,177.20286000000002,149.32095,154.20286000000002,152.92643,191.56286,171.48286000000002,157.76286000000002,207.87429,133.44286,184.82713999999999,152.22286,141.76286000000002,156.61428999999998,182.98286000000002,169.02286,146.58286,160.54286000000002,135.02286,148.42286000000001,160.99571,139.87643,166.93643,165.35821,157.72286
304,102,1,132.00367,169.53101999999998,176.21204,201.03101999999998,174.13102,134.15102,160.87204,182.91102,159.95102,192.67102,163.89102,156.55102,185.47204,146.09102,165.51102,174.55102,177.57102,178.17102,150.27102,154.85102,153.81101999999998,192.53101999999998,172.41102,158.45102,208.99102,134.27102,185.79102,152.97101999999998,142.73102,157.25101999999998,183.77102,169.77102,147.15102,161.23102,135.65102,149.09102,161.87102,140.59102,167.73102,165.97306,158.63102
