,measure_number,beat_number,pid1263-07,pid52932-05,pid54293-08,pid5667249-03,pid5667249-21,pid9048-07,pid9049-07,pid9050-07,pid9051-11,pid9054-07,pid9055-07,pid9058-07,pid9059-07,pid9060-07,pid9061-07,pid9062-07,pid9063-07,pid9064-06,pid9065-04,pid9066-07,pid9067-07,pid9068-05,pid9070-15,pid9072-07,pid9074f-07,pid9075-07,pid9093-08,pid9094-07,pid9097-13,pid9098-15,pid9099-07,pid9100b-03,pid9101-07,pid9102-02,pid9104-07,pid9105-07,pid9111-07,pid9116-19,pid9118-07,pid9127-02,pid9137-04,pid9138-07,pid9139-07,pid9152-12,pid9153-07,pid915406-11,pid9165-03,pid9166c-10,pid9170-08,pid9173-12,pid9174-07,pid917509-06,pid917518-06,pid9176-03,pid9186c-07,pid918719b-03,pid918904-02,pid9192-07
202,68,1,64.711378,82.71551,73.85551,82.93551,81.37550999999999,88.64517,92.09551,90.19551,78.01550999999999,76.09551,91.61551,79.699102,103.05551,92.81551,96.05551,91.93551,94.99551,74.17551,81.042755,87.25551,91.63551,83.95551,75.27551,90.67551,94.73550999999999,98.81551,81.71551,74.64275500000001,78.286378,94.71551,97.55551,80.778503,92.45551,80.46517,94.73550999999999,92.48275500000001,109.41551000000001,79.52310200000001,88.19551,79.45551,79.98517,78.93551,84.39551,81.63551,70.91551,71.09551,76.86516999999999,90.55551,97.57551,90.45551,74.27551,78.11551,68.63551,93.85551,69.33551,87.51550999999999,91.31551,96.73550999999999
203,68,2,65.07359699999999,83.298776,74.27877600000001,83.484388,81.858776,89.038776,92.538776,90.858776,78.438776,76.558776,92.218776,80.238776,103.55878,93.418776,96.63877600000001,92.658776,95.498776,75.078776,81.578776,88.018776,92.078776,84.538776,75.62625899999999,91.27877600000001,95.378776,99.398776,82.124388,74.96919799999999,78.678776,95.418776,98.238776,81.27877600000001,92.978776,80.838776,95.118776,92.978776,110.35878000000001,79.938776,88.878776,80.018776,80.478776,79.398776,84.978776,81.958776,71.318776,71.618776,77.238776,91.118776,98.298776,91.158776,74.858776,78.634388,68.898776,94.338776,69.558776,88.018776,92.418776,97.179592
204,69,0,65.36,83.84,74.86,84.06,82.44,89.6,93.06,91.56,78.9,77.1,93.06,80.74,104.2,94.0,97.12,93.32,96.16,75.64,82.22,88.46,92.64,85.28,76.14,91.76,95.88,99.88,82.56,75.42,79.04,96.12,98.78,81.88,93.5,81.3,95.64,93.56,111.18,80.38,89.72,80.62,81.04,80.0,85.56,82.4,71.8,72.12,77.68,91.64,98.98,92.2,75.52,79.0,69.64,94.9,69.9,88.58,93.01,97.74
205,69,1,65.69020400000001,84.360102,75.450204,85.11020400000001,83.030204,90.030204,93.630204,91.990204,79.33020400000001,77.49006800000001,93.850204,81.290204,104.8102,94.47020400000001,97.590204,93.850204,96.710204,76.05020400000001,82.75020400000001,88.83020400000001,93.070204,85.790204,76.510204,92.170204,96.310204,100.4902,82.990204,75.790204,79.41020400000001,96.790204,99.210204,82.490204,94.11020400000001,81.990204,96.130204,94.25020400000001,111.8902,80.75020400000001,90.210204,81.05020400000001,81.710204,80.61020400000001,85.990204,82.75020400000001,72.210204,72.530204,78.11020400000001,92.270204,99.510204,92.810204,75.700008,79.490204,69.93223,95.370204,70.330102,89.05020400000001,93.490204,98.230204
206,69,2,65.913061,84.73306099999999,75.87306099999999,85.513061,83.353061,90.393061,94.013061,92.293061,79.893061,77.793061,94.242245,81.753061,105.21306000000001,94.913061,98.03612199999999,94.273061,97.276122,76.353061,83.153061,89.313061,93.433061,86.173061,76.933061,92.693061,96.753061,100.89612,83.393061,76.113061,79.753061,97.173061,99.793061,82.87306099999999,94.53612199999999,82.673061,96.493061,94.673061,112.53306,81.136122,90.633061,81.413061,82.09306099999999,81.053061,86.37306099999999,83.013061,72.533061,72.893061,78.493061,92.939184,100.05306,93.393061,75.833061,79.87306099999999,69.94641,95.87306099999999,70.493061,89.573061,94.013061,98.753061
207,70,0,66.24489799999999,85.064898,76.204898,86.124898,83.804898,90.724898,94.344898,92.63979599999999,80.284898,78.10489799999999,94.724898,82.144898,105.5649,95.24489799999999,98.444898,94.664898,97.644898,76.644898,83.484898,89.944898,93.764898,86.504898,77.364898,93.084898,97.124898,101.2449,83.724898,76.444898,80.084898,97.504898,100.1849,83.204898,94.88489799999999,83.064898,96.824898,95.004898,113.0249,81.484898,90.964898,81.74489799999999,82.444898,81.404898,86.704898,83.344898,72.854966,73.204898,78.824898,93.38489799999999,100.4249,93.724898,76.164898,80.224898,70.108299,96.274694,70.804898,89.944898,94.364898,99.164898
208,70,1,66.53102,85.39102,76.57101999999999,86.47102,84.15101999999999,91.07101999999999,94.63101999999999,93.01102,80.63101999999999,78.37102,95.07101999999999,82.49101999999999,105.91102,95.55102,98.85101999999999,95.01102,97.99101999999999,76.99101999999999,83.89102,90.55102,94.07101999999999,86.85101999999999,77.69102,93.55102,97.512041,101.57101999999999,84.05102,76.75102,80.33102,97.83102,100.53102,83.55102,95.23102,83.41102,97.07101999999999,95.35101999999999,113.37102,81.85101999999999,91.27102,81.99101999999999,82.79101999999999,81.75102,87.05102,83.69102,73.11102,73.43101999999999,79.09102,93.73102,100.79101999999999,94.05102,76.43101999999999,80.57101999999999,70.43101999999999,96.69102,71.07101999999999,90.29101999999999,94.70051,99.51102
209,70,2,66.707912,85.742857,76.922857,86.86285699999999,84.522857,91.322857,94.94285699999999,93.602857,81.102857,78.68910699999999,95.462857,82.94285699999999,106.22286000000001,96.00285699999999,99.242857,95.36285699999999,98.36285699999999,77.342857,84.187738,91.006429,94.50285699999999,87.202857,78.182857,94.042857,98.08285699999999,101.88286,84.342857,77.02940500000001,80.60940500000001,98.182857,101.28286,84.042857,95.72285699999999,83.78285699999999,97.50285699999999,95.742857,113.88286000000001,82.342857,91.602857,82.22605,83.122857,82.14285699999999,87.542857,84.046984,73.36285699999999,73.742857,79.482857,94.202857,101.24286,94.522857,76.66285699999999,80.922857,70.789107,97.14285699999999,71.188707,90.66285699999999,95.00285699999999,99.982857
210,71,0,67.08,86.14,77.3,87.26,84.92,91.74,95.32,94.22,81.76,78.9925,95.9,83.26,106.64,96.42,99.66,95.78,98.78,77.8,84.84,91.42,94.94,87.62,78.6,94.72,98.56,102.2,84.8,77.43,80.9275,98.62,101.82,84.52,96.16,84.22,97.92,96.16,114.44,83.0,92.0,82.56,83.54,82.56,87.96,84.54,73.693333,74.068,79.82,94.84,101.6125,95.02,77.04,81.34,71.192,97.7,71.5,91.12,95.42,100.4
211,71,1,67.513878,86.553878,77.773878,87.813878,85.413878,92.253878,95.813878,94.893878,82.233878,79.401939,96.413878,83.693878,107.15388,96.893878,100.25388000000001,96.35387800000001,99.413878,78.433878,85.333878,91.913878,95.513878,88.113878,79.053878,95.21387800000001,99.153878,102.69388000000001,85.35387800000001,78.013878,81.313878,99.113878,102.39388000000001,85.053878,96.653878,84.693878,98.373878,96.653878,115.23388,83.613878,92.473878,82.997959,84.013878,83.033878,88.453878,85.093878,74.053878,74.513878,80.193878,95.35387800000001,102.15388,95.57387800000001,77.413878,81.833878,71.613878,98.293878,71.893878,91.733878,95.933878,100.95388
212,71,2,67.70030600000001,86.930612,78.190612,88.290612,85.870612,92.630612,96.150612,95.430612,82.590612,79.78030600000001,96.890612,84.110612,107.57061000000002,97.470612,100.69060999999999,96.870612,99.890612,79.050612,86.090612,92.350612,95.990612,88.550612,79.410612,95.610612,99.770612,103.09061,85.830612,78.403537,81.64030600000001,99.550612,102.89061,85.830612,97.210612,85.190612,98.730612,97.010612,115.59061000000001,84.190612,92.750612,83.350612,84.510612,83.45061199999999,88.930612,85.550612,74.370612,74.970612,80.670612,95.754512,102.71061,96.030612,77.850612,82.190612,72.01176600000001,98.770612,72.33676899999999,92.250612,96.530612,101.35061
213,72,0,68.01102,87.47102,78.78050999999999,88.87102,86.27102,93.13101999999999,96.49101999999999,96.05102,83.00050999999999,80.23102,97.65101999999999,84.79101999999999,107.99101999999999,97.99101999999999,101.37102,97.57101999999999,100.51102,79.66051,86.71101999999999,92.852041,96.45102,89.07101999999999,79.83102,96.23102,100.27102,103.53102,86.25102,78.95102,81.99101999999999,100.11102,103.21101999999999,86.45102,97.79101999999999,85.97102,99.07101999999999,97.59102,116.17102,84.67102,93.18051,83.69102,85.15101999999999,83.880255,89.55102,86.04051,74.69102,75.41102,81.07101999999999,96.09102,103.25102,96.65101999999999,78.43101999999999,82.65101999999999,72.22051,99.37102,72.71101999999999,92.67102,97.26051,101.91102
214,72,1,68.414558,87.923673,79.243673,89.543673,86.86367299999999,93.623673,96.943673,96.683673,83.423673,80.803673,98.203673,85.243673,108.44367,98.483673,101.90366999999999,98.14367299999999,100.96367,80.103673,87.423673,93.803673,96.843673,89.50367299999999,80.463673,96.803673,100.72367,104.06367,86.663673,79.443673,82.343673,100.54366999999999,103.68366999999999,87.14367299999999,98.283673,86.463673,99.543673,98.063673,116.98366999999999,85.14367299999999,93.603673,84.083673,85.683673,84.323673,90.023673,86.50367299999999,75.063673,75.763673,81.50367299999999,96.543673,103.86367,97.14367299999999,78.903673,83.043673,72.623673,99.963673,73.043673,93.203673,97.763673,102.48366999999999
215,72,2,68.578041,88.41020400000001,79.890204,90.230204,87.45446700000001,94.090204,97.350204,97.23602,83.530204,81.19020400000001,98.870204,85.730204,108.8302,99.11020400000001,102.55674,98.650204,101.6102,80.61020400000001,88.070204,94.490204,97.41547299999999,90.058601,80.710204,97.430204,101.3702,104.7302,87.256689,79.974014,82.710204,100.9702,104.2302,87.810204,98.990204,86.955026,100.08005,98.61020400000001,117.8102,85.570204,93.990204,84.530204,86.140051,84.870204,90.710204,87.010204,75.14586899999999,76.230102,81.950204,96.950204,104.4502,97.590204,79.185051,83.615026,72.86653100000001,100.5902,73.530204,93.655473,98.390204,103.12505
216,73,0,68.986939,89.086939,80.286939,90.886939,87.666939,94.706939,97.686939,97.786939,84.346939,81.586939,99.646939,86.246939,109.28693999999999,99.726939,103.20694,99.326939,102.22847,81.033388,88.486939,95.90693900000001,97.946939,90.64846899999999,81.386939,98.106939,102.04694,105.12693999999999,87.797388,80.426939,83.017388,101.31565,104.90693999999999,88.226939,99.526939,87.166939,100.54694,99.286939,118.76693999999999,85.919235,94.506939,84.886939,86.586939,85.446939,91.386939,87.646939,75.62693900000001,76.746939,82.426939,97.366939,104.88694,98.006939,79.835646,83.908469,73.226939,101.16694,74.186939,93.986939,99.166939,103.72694
217,73,1,69.31102,89.51102,80.81102,91.35101999999999,88.33102,95.25102,98.05102,98.31102,84.91102,81.95102,100.11102,86.71101999999999,109.75102,100.19102,103.99101999999999,99.85101999999999,102.65101999999999,81.41102,88.91102,96.33102,98.41102,91.07101999999999,81.95204100000001,98.57101999999999,102.69102,105.69033999999999,88.17102,80.85101999999999,83.37102,101.69102,105.33102,88.65101999999999,99.97102,87.57101999999999,101.07101999999999,99.71101999999999,119.51203999999998,86.29101999999999,94.99101999999999,85.31102,87.09102,85.89102,91.81102,88.31102,76.09102,77.13101999999999,82.87102,97.75102,105.43101999999999,98.47102,80.23102,84.33102,73.55102,101.65101999999999,74.61102,94.41102,99.99101999999999,104.87102
218,73,2,69.62898,90.04898,81.26949,92.06898000000001,88.82898,95.78898000000001,98.45949,99.02898,85.38898,82.36898000000001,100.62898,87.16898,110.26898,100.80898,104.56898000000001,100.68898,103.10949000000001,81.88898,89.32898,96.81949,98.88898,91.70898000000001,82.54898,99.02949,103.22898,106.08898,88.94898,81.26898,83.744872,102.32898,105.88898,89.06898000000001,100.42898000000001,87.954915,101.49655,100.18898,120.32898,86.64898000000001,95.58898,85.86898000000001,87.50898000000001,86.36898000000001,92.28898000000001,89.02898,76.359943,77.55983,83.34898000000001,98.22898,105.94898,99.26898,80.56898000000001,84.80898,73.90898,102.14898000000001,75.06898000000001,94.86898000000001,100.90898,105.34898000000001
219,74,0,70.053061,90.633061,81.893061,92.693061,89.353061,96.413061,98.87306099999999,99.653061,85.893061,82.853061,101.39305999999999,87.653061,110.77306000000002,101.31306,105.05306000000002,101.49306,103.73306,82.23306099999999,89.853061,97.293061,99.793061,92.333061,83.293061,99.573061,104.11306,106.57306000000001,89.613061,81.713061,84.173061,102.95306,106.71306000000001,89.59306099999999,100.97306,88.193061,102.01306,100.81306,121.59306000000001,87.053061,96.09306099999999,86.44153100000001,88.013061,86.87306099999999,92.913061,89.713061,76.813061,78.133061,83.953061,98.713061,106.43306000000001,100.01306,80.913061,85.213061,74.313061,102.67305999999999,75.55340600000001,95.333061,102.11306,106.25306
220,74,1,70.341633,91.18163299999999,82.587908,92.981633,89.76163299999999,96.921633,99.360327,100.26163000000001,86.275816,83.96163299999999,101.94163,88.098605,111.26163000000001,101.82163,105.58163,102.32163,104.30163,82.561633,90.301633,97.741633,100.48163000000001,92.90163299999999,83.841633,100.30163,104.74163,107.23651000000001,90.161633,82.404327,84.561633,103.32163,107.32163,90.04163299999999,101.42163000000001,88.481633,102.44163,101.26581999999999,122.40163000000001,87.801633,96.43860500000001,87.161633,88.441633,87.361633,93.661633,90.281633,77.187211,78.68163299999999,84.46163299999999,99.141633,106.86163,100.58721,81.227211,85.644327,74.665816,103.12163000000001,75.621633,95.861633,102.78163,106.98163000000001
221,74,2,70.5,91.64,83.076364,93.6,90.26,97.44,99.726667,100.76,86.68,84.52,102.4,88.6,111.76,102.26,106.02,102.88,104.86,83.07625,90.7,98.1,100.98,93.5,84.341667,100.8075,105.26,107.54,90.72,82.8875,84.92,103.68,107.82,90.44,101.98,88.74,102.82,101.72,123.2,88.24,96.86,87.32464300000001,88.88,87.94,94.22,90.74,77.61166700000001,79.04,84.96,99.58,107.3,101.0,81.64,86.18,75.08,103.58,75.976364,96.26,103.32,107.5
222,75,0,70.96449,92.14449,83.38449,93.779803,90.668163,97.98449000000001,100.12449000000001,101.32449,87.112898,85.00449,102.74361999999999,89.06449,112.28448999999999,102.82449,106.52448999999999,103.60449,105.46448999999998,83.181497,91.20449,98.52449,101.34449000000001,94.18449,84.74449,101.24449,105.76449,107.98449,91.20449,83.288163,85.34449000000001,104.08449,108.32449,90.94449,102.42449,89.081497,103.15575,102.16449,123.64448999999999,88.667245,97.26449000000001,87.40449,89.32449,88.44449,94.66449,91.18449,77.96449,79.46449,85.32449,100.02449,107.64725,101.44449,81.96449,86.46449,75.374927,103.98449000000001,76.28449,96.66449,103.56449,108.00448999999999
223,75,1,71.480408,92.680408,83.900408,94.02040799999999,91.08040799999999,98.600408,100.56041,101.92041,87.253469,85.500408,103.24041,89.560408,112.82041000000001,103.46041,107.16041000000001,104.06041,106.10041000000001,83.53520400000001,91.86040799999999,99.240408,101.78041,94.760408,85.220136,101.90041,106.40041000000001,108.49347,91.880408,83.780408,85.795204,104.60041,108.84041,91.600408,102.88041,89.58040799999999,103.60041,102.82041,124.82041000000001,88.920408,97.680408,87.760408,89.780408,88.94040799999999,95.180408,91.880408,78.370816,79.94040799999999,85.81520400000001,100.48040999999999,108.10041000000001,101.82041,82.460408,86.980408,75.80040799999999,104.56041,76.80040799999999,97.180408,104.19208,108.56041
224,75,2,71.931383,93.191383,84.298769,94.25867,91.480231,99.17138299999999,101.03138,102.57138,87.591383,85.775115,103.69138000000001,89.95138299999999,113.33138000000001,103.99138,107.75138000000001,104.45767,106.73138,83.911383,92.31138299999999,99.691383,102.27138000000001,95.371383,85.651383,102.51138,106.93138,108.91138000000001,92.631383,84.231383,86.211383,104.97138000000001,109.29138,92.051383,103.37138,89.871383,104.03138,103.27138000000001,125.23138,89.192376,98.151383,88.191383,90.271383,89.571383,95.631383,92.45138299999999,78.81138299999999,80.39138299999999,86.043023,100.91138000000001,108.63138000000001,102.27138000000001,82.871383,87.431383,76.231383,105.11138000000001,77.230173,97.631383,104.57138,109.05138000000001
225,76,0,72.430612,93.690612,84.730612,94.610612,91.910612,99.890612,101.55122,103.41060999999999,88.070612,86.070612,104.19060999999999,90.590612,113.89061000000001,104.57061,108.51122,104.87061000000001,107.55061,84.270612,92.830612,100.23061,102.79061,96.170612,86.150612,103.01061,107.49061,109.51061000000001,93.390612,84.730612,86.730612,105.47061000000001,109.85061,92.550612,104.03061,90.370612,104.53061,103.81061,125.73061000000001,89.470612,98.690612,88.650612,90.890612,90.090612,96.130612,93.330612,79.290612,80.890612,86.430612,101.59061,109.17061000000001,102.83061,83.250612,87.77010200000001,76.630023,105.69061,77.570612,98.110612,105.15061000000001,109.59061000000001
226,76,1,72.953061,94.173061,85.113061,95.113061,92.433061,100.41306,102.09306,104.13306,88.493061,86.59306099999999,104.65306,91.113061,114.45306000000001,105.21306000000001,109.13306000000001,105.43306000000001,108.07306000000001,84.713061,93.293061,100.75305999999999,103.29306,96.833061,86.485765,103.44384000000001,108.07306000000001,110.05306000000002,93.973061,85.253061,87.413061,105.99306000000001,110.37306000000001,93.013061,104.57306,90.773061,104.95306000000001,104.27306,126.41306000000002,90.041531,99.253061,89.153061,91.37306099999999,90.993061,96.653061,94.073061,79.793061,81.256922,86.775733,102.07306,109.71306000000001,103.45306,83.773061,87.973061,76.649373,106.21306000000001,77.973061,98.253061,105.61306,110.11306
227,76,2,73.873469,94.71346899999999,85.453469,95.613469,93.02449,101.02174000000001,102.61346999999999,104.75347,89.013469,87.13346899999999,105.14086999999999,91.593469,115.13346999999999,105.71347,109.81347,106.01347,108.99347,85.153469,93.973469,101.49347,104.03347,97.63346899999999,87.061735,103.71347,108.57347,110.69346999999999,94.85346899999999,85.873469,88.27346899999999,106.51347,110.95347,93.71346899999999,105.19346999999999,91.233469,105.53395,104.88174,127.25347,90.29346899999999,99.840867,89.693469,91.833469,91.833469,97.27346899999999,95.13346899999999,80.313469,81.41346899999999,86.87693900000001,102.59347,110.33346999999999,104.03347,84.193469,88.57346899999999,77.173469,106.69346999999999,78.453469,98.753469,106.17347,110.65347
228,77,0,74.815102,95.575102,85.901276,96.135102,93.955102,101.9751,103.2351,106.2751,90.095102,88.335102,105.5551,92.535102,115.97255,106.4951,110.6151,106.87836999999999,110.1951,85.975102,95.035102,103.7551,105.0151,99.295102,87.495102,105.4351,109.2751,111.6151,95.935102,86.675102,89.215102,107.1551,111.7351,94.75510200000001,106.0351,91.975102,106.2351,105.9551,128.8151,91.035102,100.7551,90.635102,92.715102,93.095102,98.215102,96.355102,80.935102,82.215102,87.955102,103.42255,111.1151,104.91901999999999,84.89510200000001,89.495102,78.055102,107.3551,79.555102,99.695102,107.8151,111.3351
