,measure_number,beat_number,pid1263b-09,pid5667203-05,pid5667249-18,pid58917-03,pid59340-11,pid6100022-03,pid6100022-06,pid610003b-13,pid9048b-13,pid9049b-09,pid9050b-09,pid9054b-09,pid9055b-09,pid9056-14,pid9058b-09,pid9059b-13,pid9060b-07,pid9061b-06,pid9062b-12,pid9063b-13,pid9065-25,pid9066b-09,pid9068-18,pid9069-09,pid9070b-21,pid9072b-13,pid9073b-13,pid9074g-09,pid9075b-09,pid9079-08,pid9089-04,pid9093b-15,pid9094b-09,pid9097-21,pid9099b-13,pid9101c-03,pid9104b-09,pid9111b-11,pid9116-14,pid9118b-13,pid9133-09,pid9137-19,pid9138b-09,pid9139b-09,pid9149-14,pid9153b-09,pid9157-12,pid9158-15,pid9166l-03,pid9174b-09,pid917506-07,pid9179-11,pid918807-14,pid918821-11,pid918824-07,pid9192b-09
279,94,2,107.93592,84.575918,98.61591800000001,106.17591999999999,111.49592,100.21592,100.59591999999999,112.15592,114.09591999999999,101.95591999999999,115.58183999999999,106.73592,109.01592,101.57592,99.495918,117.51592,106.69592,125.95591999999999,126.81591999999999,106.85592,108.15592,153.37592,112.05592,155.19592,103.47592,94.09591800000001,115.81591999999999,110.37592,107.93592,110.67591999999999,124.79592,101.19592,106.29592,107.25591999999999,124.71592,113.07592,129.49591999999998,121.93592,99.195918,125.07592,102.03591999999999,94.655918,96.435918,106.53591999999999,97.695918,109.33592,104.33592,101.79592,107.79592,106.73592,94.855918,108.59591999999999,112.09591999999999,97.135918,109.97592,120.47592
280,95,0,108.20366999999999,84.743674,98.803674,106.36367,111.68366999999999,100.42367,100.80367,112.46367,114.74367,102.16367,115.80367,107.02367,109.28367,101.80367,99.683673,117.78367,106.88367,126.42367,127.18366999999999,107.04366999999999,108.32366999999999,154.24367,112.39735,155.76367,103.66367,94.283674,116.00367,110.70366999999999,108.12366999999999,110.94367,124.98366999999999,101.38367,106.48366999999999,107.60367,125.06367,113.26366999999999,129.69735,122.12366999999999,99.383674,125.26366999999999,102.32366999999999,94.843673,96.623674,106.74367,97.923674,109.52367,104.52367,102.06367,107.98366999999999,106.92367,95.043674,108.94367,112.38367,97.323674,110.56367,120.72367
281,95,1,108.62653,85.00653100000001,99.14653100000001,106.64653,112.02653000000001,100.76653,101.14653,112.84653,115.12653,102.52653000000001,116.24653,107.36653000000001,109.64653,102.10413,100.04653,118.16653000000001,107.28653,126.82653,127.72653000000001,107.38653000000001,108.62827,154.74653,112.80653000000001,156.62653,104.06653,94.58653100000001,116.46653,111.02653000000001,108.40653,111.32653,125.42653,101.70218,106.84653,107.94653000000001,125.54653,113.60653,130.12653,122.56653,99.72653100000001,125.58653000000001,102.66653000000001,95.186531,96.92653100000001,107.08653000000001,98.28653100000001,109.80653000000001,104.85413,102.40653,108.32653,107.20827,95.386531,109.26653,112.72653000000001,97.626531,110.88653000000001,121.06653
282,95,2,109.13265,85.512653,99.632653,107.01265,112.47088000000001,101.29265,101.64133000000001,113.37265,115.63265,103.05265,116.77265,107.87265,110.15265,102.59265,100.55265,118.73265,107.61265,127.37265,128.39265,107.77265,109.05265,155.27265,113.35265,157.21265,104.59265,95.052653,117.03265,111.53265,109.01265,111.87265,125.97265,102.19265,107.35265,108.51265,126.07265,114.11265,130.87265,123.25265,100.05265,126.09265,103.19265,95.672653,97.317551,107.49265,98.792653,110.24066,105.31265,102.81265,108.83265,107.63265,95.852653,109.77265,113.29265,98.11265300000001,111.39265,121.83265
283,96,0,109.85592,85.995918,100.08296,107.47592,112.94296000000001,101.99592,102.03591999999999,114.21592,116.43592,103.71592,117.46184,108.70296,110.82184,103.21592,101.17591999999999,119.43592,108.13592,128.05592,129.41592,108.28296,109.62183999999999,155.99591999999998,114.07592,158.11592,105.43592,95.522959,117.65592,112.09591999999999,109.59591999999999,112.79592,126.63592,102.82184000000001,107.94296000000001,109.21592,126.90183999999999,114.69592,131.53592,123.82296000000001,100.47592,126.85592,104.09591999999999,96.181837,97.775918,108.03591999999999,99.355918,110.77592,105.83592,103.39591999999999,109.39591999999999,108.20776000000001,96.375918,110.65592,114.05592,98.635918,112.07592,122.44183999999998
284,96,1,110.38611999999999,86.25903100000001,100.38611999999999,107.80611999999999,113.24611999999999,102.30611999999999,102.34612,114.76612,116.74611999999999,104.06612,117.78612,109.14612,111.14612,103.58612,101.50612,119.74611999999999,108.44612,128.42612,129.76612,108.58612,109.94612,156.50611999999998,114.60611999999999,158.42612,105.74611999999999,95.946122,117.96611999999999,112.42612,109.90612,113.10611999999999,127.26612,103.14612,108.24611999999999,109.52611999999999,127.22612,115.00612,132.02612,124.24611999999999,100.78612,127.18611999999999,104.40612,96.50612199999999,98.086122,108.34612,99.666122,111.08612,106.14612,103.70612,109.70612,108.54612,96.826122,111.18611999999999,114.36612,98.886122,112.72612,122.76612
285,96,2,110.79428999999999,86.634286,100.77429000000001,108.27429,113.53428999999998,102.89429,102.81429,115.23428999999999,117.41429,104.53429,118.43428999999999,109.67428999999998,111.63429,103.99429,101.99429,120.33429,108.79428999999999,128.85429,130.31429,108.95428999999999,110.23428999999999,156.95429,115.01428999999999,159.35429,106.21428999999999,96.354286,118.61429,112.83429,110.35428999999999,113.53428999999998,127.67428999999998,103.73429,108.79428999999999,110.27429,128.03429,115.41429,132.43429,124.67428999999998,101.21429,127.77429,105.13429,96.687381,98.416071,108.81428999999999,100.09429,111.49428999999999,106.63429,104.11429,110.11429,108.83429,97.274286,111.73428999999999,115.21428999999999,99.274286,113.13429,123.17428999999998
286,97,0,111.07956999999999,86.86391400000001,101.01957,108.55957,113.79956999999999,103.25957,103.27956999999999,115.69957,117.79956999999999,104.99956999999999,118.87957,110.07956999999999,111.99956999999999,104.41957,102.35956999999999,120.87957,109.07956999999999,129.16914,130.81957,109.25957,110.49956999999999,157.49957,115.41957,159.93957,106.65871000000001,96.639569,119.11957,113.23957,110.73957,114.05957,127.95957,104.15957,109.27956999999999,110.73957,128.57957,115.79956999999999,132.79957,124.99956999999999,101.47957,128.15957,105.51957,96.95956899999999,98.654785,109.09957,100.45957,111.77956999999999,106.91957,104.47957,110.39957,109.07956999999999,97.679569,112.13956999999999,115.51957,99.559569,113.45957,123.53957
287,97,1,111.52367,87.223674,101.40366999999999,108.88367,114.10683999999999,103.74367,104.28367,116.16367,118.43203999999999,105.44367,119.36367,110.54366999999999,112.42367,104.98366999999999,102.78367,121.36367,109.38342,129.60367,131.38367,109.66367,110.84366999999999,158.59102,115.96367,161.22367,107.18366999999999,97.083674,119.58367,113.72367,111.14367,114.64367,129.02366999999998,104.94367,109.68366999999999,111.34366999999999,129.14367,116.32366999999999,133.36366999999998,126.14367,101.86367,128.85735,106.46367,97.323673,99.003674,109.54366999999999,100.98366999999999,112.16367,107.30367,104.82366999999999,110.78367,109.42367,98.923674,112.58367,116.82366999999999,99.943674,114.56367,124.10367
288,97,2,112.25596000000002,87.735964,101.91596,109.67596,114.47596000000001,104.49349000000001,104.67596,116.77982,119.61596000000002,105.95596,120.11596000000002,111.07596000000001,113.09596,105.8756,103.66193,122.39596,109.79596000000001,130.31596000000002,131.93596000000002,110.19596000000001,111.35596000000001,159.41596,116.83596000000001,161.73596,107.69596000000001,97.595964,120.31596,114.38193000000001,111.65596000000001,115.45175,129.44433,105.45596,110.24578000000001,112.47771000000002,130.0356,116.87596,133.94193,126.67596,102.39596,129.49596,106.97596000000001,97.81596400000001,99.635964,110.01596,101.66193,112.75596000000002,107.93982,105.33596000000001,111.29596000000001,109.93596000000001,99.435964,113.36788999999999,117.33596000000001,100.67981999999999,115.05596000000001,124.63596000000001
289,98,0,113.28571000000001,88.382857,102.44286,110.32286,115.02286000000001,105.32286,105.32286,118.17571000000001,120.26286,106.82286,120.96286,111.72286000000001,113.74286000000001,106.72143,104.58286,123.04286,110.0472,131.02286,132.58286,110.84286000000002,111.90286,160.13571000000002,117.98286,162.38286000000002,108.54286,98.242857,121.14286000000001,115.04286,112.46286,116.18286,129.72286,105.86286000000001,111.10286,113.56286000000001,131.12286,117.68286,134.60286000000002,127.32286,103.14286,130.34286,107.48286,98.242857,100.16286,110.62286,102.34286,113.40286,108.65571000000001,105.98286,111.94286000000001,110.50286000000001,100.00286,114.58286000000001,117.98286,101.38286,115.58286000000001,125.62857
290,98,1,114.30832,89.08832199999999,103.14832,111.36832,115.59411999999999,106.02832,106.02832,118.92832,121.06832,107.52832,121.68831999999999,112.52832,114.96831999999999,107.50663999999999,105.42832,123.86832,110.48456000000002,131.76832,133.82832,111.54831999999999,112.60831999999999,161.10832,118.70832,163.26832,109.24831999999999,98.94832199999999,121.90831999999999,115.74831999999999,113.16832,117.04831999999999,130.60832,106.82831999999999,112.00832,114.34832,132.00832,118.40831999999999,135.50832,128.14831999999998,103.76831999999999,131.04832,108.20664,98.94832199999999,100.86832,111.30832,103.06832,114.10831999999999,109.38832,106.70832,112.64832,111.20832,100.70832,115.54831999999999,118.82831999999999,102.08832,116.28832,126.44832
291,98,2,114.89796000000001,89.317959,103.63199,112.67796000000001,115.82699,106.73796000000002,107.11796000000001,119.93796,122.31796000000001,108.06598999999999,122.43796,113.65796,115.93796,108.41796000000001,106.07796,124.51796000000002,110.87796000000002,132.38398,134.48592,111.91796000000001,113.09796000000001,162.55796,119.69796000000001,164.07796000000002,110.01796000000002,99.397959,122.65796,116.33796000000001,113.79398,117.59796000000001,131.37796,107.75796000000001,112.47398000000001,115.45796000000001,133.11775,119.03796000000001,136.25796,129.17796,104.39796,131.95796,109.37796000000002,99.37795899999999,101.35795999999999,111.88592,103.67796,114.57796,109.97796000000001,107.69796000000001,113.29796,111.68398,101.33796,116.35796,121.07796,102.49795999999999,117.23796000000002,127.03796000000001
292,99,0,115.40612,89.569569,103.92612,113.06612,116.10611999999999,107.06612,107.54223999999999,120.36612,122.78225,108.44612,122.82611999999999,113.96806000000001,116.4751,108.97448999999999,106.48612,124.92612,111.24611999999999,132.78611999999998,135.02286,112.28612,113.48612,163.40347,120.14225,164.48612,110.36612,99.84224499999999,123.02611999999999,116.77837,114.04612,118.02611999999999,131.80612,108.29898,112.86612,116.09061000000001,133.61837,119.42612,136.68612,129.83837,104.80611999999999,132.34611999999998,109.78612,99.726122,101.76612,112.28612,104.15061,115.00612,110.34612,108.10611999999999,113.70612,112.06612,101.76224,116.76612,121.48612,102.82611999999999,117.71837,127.40203999999999
293,99,1,115.74725,89.88449,104.34449000000001,113.44448999999999,116.48449,107.40449,108.06448999999999,120.72448999999999,123.26449,108.76449,123.22448999999999,114.32449,116.92448999999999,109.42448999999999,106.76449,125.26449,111.54449,133.14449,135.32449,112.62449,113.92448999999999,164.12448999999998,120.56448999999999,164.98449,110.62449,100.20449,123.42448999999999,117.18449,114.38448999999999,118.46448999999998,132.26449,108.76449,113.24448999999998,116.42448999999999,134.04449,119.88448999999999,137.10449,130.36449,105.20448999999999,132.80449,110.18449,100.02449,102.18449,112.68449,104.56449,115.32449,110.66448999999999,108.44448999999999,114.02448999999999,112.50448999999999,102.13483000000001,117.16448999999999,121.80448999999999,103.14449,118.08448999999999,127.96448999999998
294,99,2,116.07713999999999,90.317143,104.93713999999999,114.19713999999999,116.87714,108.07713999999999,108.65713999999998,121.33713999999999,123.73714,109.27713999999999,123.77713999999999,114.95714,117.53714,109.87714,107.23714,125.85713999999999,111.97713999999999,133.51713999999998,135.95713999999998,113.03714,114.45714,164.55714,121.13713999999999,165.43714,111.11713999999999,100.67714000000001,123.95714,117.75713999999999,114.85713999999999,119.15713999999998,132.83713999999998,109.41713999999999,113.91713999999999,117.09714,134.71714,120.25713999999999,137.63714,130.99714,105.85713999999999,133.21714,110.73714,100.43356999999999,102.87714,113.11713999999999,105.07713999999999,115.75713999999999,111.11713999999999,108.91713999999999,114.45714,113.03714,102.51714,117.77713999999999,122.43713999999999,103.65714,118.71713999999999,128.87714
295,100,0,116.48,90.66,105.28,114.92,117.22,108.44,109.46,121.82,124.26,109.78,124.2,115.68,118.38,110.36,107.68,126.46,112.32,134.0,136.46,113.4,114.86,165.04,121.76,166.03,111.64,101.12,124.38,118.24,115.32,119.84,133.36,110.04,114.44,117.74,135.34,120.68,138.2,131.47,106.24,133.7,111.34,100.76,103.54,113.54,105.5,116.1,111.62,109.44,114.8,113.44,102.86,118.26,123.26,104.08,119.14,129.44
296,100,1,116.79468999999999,90.974694,105.75469,115.39469,117.53469,108.85468999999999,110.13468999999999,122.13468999999999,124.73468999999999,110.19469,124.59468999999999,116.05469,118.79468999999999,110.87468999999999,108.01468999999999,126.89469,112.59468999999999,134.37469,136.75468999999998,113.73468999999999,115.29468999999999,165.69468999999998,122.13468999999999,166.47468999999998,111.99468999999999,101.43469,124.79468999999999,118.53469,115.61469,120.31468999999998,133.77469,110.41469,114.93468999999999,118.23468999999999,135.89469,121.07468999999999,138.61469,131.95469,106.65468999999999,134.05469,111.79468999999999,101.07235,103.93469,113.91469,105.81468999999998,116.51468999999999,111.95468999999999,109.83469,115.13468999999999,113.87468999999999,103.15469,118.57468999999999,123.81468999999998,104.39469,119.67468999999998,130.03468999999998
297,100,2,117.14123000000001,91.242806,106.16123,115.74123,117.86123,109.18123,110.56121999999999,122.62123000000001,125.20121999999999,110.62122,124.94123,116.36561,119.24123,111.36123,108.40123,127.28123000000001,112.94122,134.76123,137.24122,114.06561,115.75245,166.34123,122.56121999999999,167.08122,112.32123,101.78123000000001,125.16123,118.92123000000001,115.92561,120.74123,134.24122,111.06121999999999,115.26123,118.98122,136.22122,121.42123000000001,138.94123000000002,132.44123000000002,107.00123,134.38123000000002,112.32122,101.36123,104.28123000000001,114.22123,106.24123,116.84121999999999,112.28123000000001,110.18122,115.46123,114.34121999999999,103.58123,119.10123,124.36121999999999,104.82123,120.20121999999999,130.40122
298,101,0,117.5351,91.495102,106.5351,116.1551,118.1951,109.4351,110.9751,122.9951,125.6151,110.97255,125.2951,116.6351,119.7351,111.7751,108.9551,127.6351,113.3151,135.1751,137.8151,114.3751,116.0951,166.9151,123.0551,167.5351,112.6351,102.1551,125.4951,119.2751,116.2551,121.1951,134.5951,111.5551,115.5751,119.5751,136.6351,121.7951,139.3151,132.9951,107.3951,134.7351,112.8351,101.6951,104.6951,114.5951,106.7351,117.1351,112.6151,110.5151,115.7551,114.6951,103.8951,119.4351,124.8751,105.1751,120.6151,130.7151
299,101,1,117.89428999999998,91.854286,106.91429,116.53428999999998,118.55429,109.75429,111.43428999999999,123.33429,126.15428999999999,111.27429,125.69429,116.97429,119.97429,112.15428999999999,109.33429,127.99428999999999,113.67428999999998,135.51429,138.13429,114.73428999999999,116.43428999999999,167.45429,123.37428999999999,168.03429,112.93428999999999,102.47429,125.87428999999999,119.65428999999999,116.55429,121.55429,135.07856999999998,111.93428999999999,115.93428999999999,119.93428999999999,137.03429,122.15428999999999,139.69429,133.43429,107.75429,135.09429,113.21428999999999,102.05429000000001,105.03428999999998,114.95428999999999,107.09428999999999,117.47429,112.97429,110.87428999999999,116.11429,115.01428999999999,104.23429,119.75429,125.23428999999999,105.53428999999998,120.99428999999999,131.19429
300,101,2,118.18449,92.38449,107.38448999999999,116.86448999999999,118.88448999999999,110.06448999999999,112.04449,123.88448999999999,126.58448999999999,111.66448999999999,126.16448999999999,117.46448999999998,120.74448999999998,112.60448999999998,109.76449,128.30449,113.98449,135.88449,138.70449,115.08448999999999,116.90449,167.80449,123.86448999999999,168.50449,113.24448999999998,102.84449000000001,126.36448999999999,120.06448999999999,117.04449,122.06448999999999,135.60449,112.38448999999999,116.42448999999999,120.28448999999999,137.61347,122.52448999999999,140.20449,133.94449,108.22448999999999,135.72449,113.80448999999999,102.46449,105.57898,115.42448999999999,107.54449,117.80448999999999,113.44448999999999,111.22448999999999,116.42448999999999,115.48449,104.54449,120.30448999999999,125.80448999999999,106.02448999999999,121.52448999999999,131.70449
301,102,0,118.53469,92.694694,107.75469,117.63468999999999,119.19469,110.59156999999999,112.73468999999999,124.27468999999999,127.31468999999998,112.09468999999999,126.59468999999999,117.85468999999999,121.21468999999999,113.01468999999999,110.07468999999999,128.99469,114.31468999999998,136.21469,139.13468999999998,115.39469,117.21468999999999,168.13939,124.35468999999999,169.21469,113.55469,103.13469,126.79468999999999,120.43468999999999,117.35468999999999,122.49468999999999,136.03468999999998,112.83469,116.99468999999999,121.03469,138.11469,122.87468999999999,140.75468999999998,134.25468999999998,108.99468999999999,136.23469,114.17468999999998,102.75235,105.95468999999999,115.87468999999999,107.89469,118.19469,113.79117,111.67468999999998,116.73468999999999,115.79468999999999,104.81823,120.67468999999998,126.41469,106.33469,121.85468999999999,132.25468999999998
